2.0094400000e-03 1.7804026165e-05 0 1.7795073835e-05
2.3775950000e-03 1.2265537465e-05 0 1.2256662535e-05
2.8230700000e-03 8.5223741100e-06 0 8.5134258900e-06
3.3343150000e-03 5.8226494800e-06 0 5.8135505200e-06
3.9521150000e-03 3.9451360950e-06 0 3.9358839050e-06
4.6678400000e-03 2.6963039900e-06 0 2.6868160100e-06
5.5524100000e-03 1.7821579900e-06 0 1.7722620100e-06
6.5927800000e-03 1.1786557000e-06 0 1.1683343000e-06
7.7455400000e-03 7.9351845000e-07 0 7.8266155000e-07
9.2295000000e-03 5.0045830000e-07 0 4.8874470000e-07
1.0900900000e-02 3.2203105000e-07 0 3.0939295000e-07
1.2920650000e-02 2.0507370000e-07 0 1.9120530000e-07
1.5233650000e-02 1.3215750000e-07 0 1.1654750000e-07
1.8088300000e-02 8.2953150000e-08 0 6.4151850000e-08
2.1478450000e-02 5.5630400000e-08 0 2.9919100000e-08
2.2411050000e-02 5.0646550000e-08 0 2.2187550000e-08
2.3384250000e-02 4.6797600000e-08 0 1.3655900000e-08
2.3801550000e-02 4.2460150000e-08 0 4.8317500000e-09
2.3970800000e-02 4.1688950000e-08 0 1.7634500000e-09
