0.00817073	9.83211E-5
0.00918434	7.95662E-5
0.0101782	6.22449E-5
0.0109257	5.39014E-5
0.0128604	4.39905E-5
0.0152454	3.71385E-5
0.0180089	3.24338E-5
0.0192635	3.05675E-5
0.0215004	2.58063E-5
0.0252176	1.98494E-5
0.0298932	1.42678E-5
0.0323167	1.19439E-5
0.0355614	9.99849E-6
0.0421544	6.77338E-6
0.0497947	5.43514E-6
0.0592388	4.51152E-6
0.0697306	4.25193E-6
0.0835489	4.11036E-6
0.0973063	3.94E-6
0.11659	3.94E-6
0.137243	4.11036E-6
0.163283	4.58856E-6
0.194274	6.27646E-6
0.227894	8.95647E-6
0.271146	1.17433E-5
0.321441	1.12566E-5
0.363905	1.12566E-5
0.381076	1.23553E-5
0.397657	1.52676E-5
0.40769	2.37115E-5
0.413566	4.14593E-5
0.421044	9.66703E-5
