2.0105700000e-03 6.3904149460e-06 0 6.3902850540e-06
2.3789250000e-03 4.3281556675e-06 0 4.3280143325e-06
2.8247600000e-03 2.9066968930e-06 0 2.9065431070e-06
3.3363750000e-03 1.9854350960e-06 0 1.9852649040e-06
3.9405850000e-03 1.2999791735e-06 0 1.2997908265e-06
4.6708400000e-03 8.5118280950e-07 0 8.5096719050e-07
5.5461400000e-03 5.3879446800e-07 0 5.3854553200e-07
6.5623150000e-03 3.5283741500e-07 0 3.5253758500e-07
7.7235750000e-03 2.2915828550e-07 0 2.2878471450e-07
9.2201450000e-03 1.4034502800e-07 0 1.3984697200e-07
1.0929150000e-02 8.7537779000e-08 0 8.6827221000e-08
1.2932000000e-02 5.0416135000e-08 0 4.9284465000e-08
1.5301850000e-02 2.7321825000e-08 0 2.5504175000e-08
1.8106050000e-02 1.2488875000e-08 0 8.3227250000e-09
1.8626150000e-02 1.0267765000e-08 0 5.2062350000e-09
1.8925650000e-02 9.7441650000e-09 0 3.5424350000e-09
1.9060200000e-02 9.1715350000e-09 0 1.3109650000e-09
1.9094000000e-02 9.0786550000e-09 0 1.5368500000e-10
1.9161700000e-02 9.0007600000e-09 0 0.0000000000e+00
