1.1359650000e-03 5.0500317546e-08 0 5.0499064870e-08
1.4690450000e-03 3.1843599289e-08 0 3.1842475032e-08
1.9375400000e-03 2.0631902986e-08 0 2.0631112703e-08
2.5254250000e-03 1.3735664278e-08 0 1.3735077771e-08
3.3046950000e-03 8.8994535926e-09 0 8.8990413284e-09
4.3243850000e-03 5.4613149431e-09 0 5.4610251569e-09
5.6364600000e-03 2.8474790297e-09 0 2.8472457098e-09
7.3466350000e-03 1.9479188665e-09 0 1.9477258416e-09
9.6518550000e-03 1.2621237177e-09 0 1.2619640264e-09
1.2580100000e-02 6.0659738999e-10 0 6.0646881682e-10
1.6526600000e-02 2.7613916217e-10 0 2.7603564039e-10
2.1541050000e-02 1.6492500731e-10 0 1.6484606485e-10
2.8298900000e-02 7.9275374862e-11 0 7.9210063948e-11
3.7031250000e-02 3.9155800112e-11 0 3.9109893193e-11
4.7883750000e-02 2.2758944423e-11 0 2.2729200937e-11
6.2657500000e-02 1.1551582800e-11 0 1.1530100035e-11
8.1344900000e-02 6.9004102578e-12 0 6.8840280498e-12
1.0728950000e-01 3.5037168314e-12 0 3.4908799414e-12
1.4039050000e-01 1.3583292169e-12 0 1.3468075560e-12
1.8443900000e-01 6.9164784233e-13 0 6.8102214977e-13
2.3756900000e-01 3.8357494794e-13 0 3.7204147670e-13
3.1210200000e-01 1.3716643221e-13 0 1.2498268781e-13
4.1002550000e-01 3.8870833530e-14 0 1.8448708694e-14
4.4376300000e-01 3.1464132772e-14 0 4.6651331565e-15
