1.0014650000e-03 1.2785633493e-06 0 1.2785574607e-06
1.1500900000e-03 8.0600774578e-07 0 8.0600337672e-07
1.4754700000e-03 3.9800767069e-07 0 3.9800424734e-07
1.9383800000e-03 2.1910407274e-07 0 2.1910153210e-07
2.5365100000e-03 1.3445631690e-07 0 1.3445437946e-07
3.3060600000e-03 7.0103415860e-08 0 7.0101897740e-08
4.3261150000e-03 3.6551342903e-08 0 3.6550216226e-08
5.6834300000e-03 2.1829633540e-08 0 2.1828797376e-08
7.3203150000e-03 1.2016849149e-08 0 1.2016211527e-08
9.5790700000e-03 6.7973235365e-09 0 6.7968372995e-09
1.2584550000e-02 3.8449534503e-09 0 3.8445826497e-09
1.6598450000e-02 2.0048311466e-09 0 2.0045405976e-09
2.1719950000e-02 1.1652568772e-09 0 1.1650353064e-09
2.8197650000e-02 6.2429492555e-10 0 6.2412596345e-10
3.7044300000e-02 3.1680981703e-10 0 3.1667377778e-10
4.7903050000e-02 1.7441474155e-10 0 1.7431100409e-10
6.2683850000e-02 9.8666697766e-11 0 9.8589709274e-11
8.2024450000e-02 5.2867527377e-11 0 5.2808816633e-11
1.0733400000e-01 2.7572798127e-11 0 2.7526794741e-11
1.4100800000e-01 1.4777691914e-11 0 1.4741644335e-11
1.8378900000e-01 7.5038517320e-12 0 7.4748285209e-12
2.3953000000e-01 2.1583222689e-12 0 2.1384677680e-12
3.0972100000e-01 8.6092837095e-13 0 8.4658878745e-13
4.1011200000e-01 3.7385400070e-13 0 3.6230828330e-13
5.3241750000e-01 1.4431276716e-13 0 1.3276103172e-13
5.9006300000e-01 7.8825576082e-14 0 6.5591144401e-14
6.2859550000e-01 4.9955692322e-14 0 3.3948381922e-14
6.4368900000e-01 3.6768646813e-14 0 1.0668628788e-14
