8.9827000000e-03 2.5000701305e-02 0 2.4999298695e-02
9.3397300000e-03 2.5000644375e-02 0 2.4999355625e-02
9.5401100000e-03 2.5000534875e-02 0 2.4999465125e-02
9.6414800000e-03 2.5000401092e-02 0 2.4999598908e-02
9.7096700000e-03 2.5000332933e-02 0 2.4999667068e-02
9.9535200000e-03 2.5000316444e-02 0 2.4999683557e-02
1.0059400000e-02 2.5000253923e-02 0 2.4999746078e-02
1.0166600000e-02 2.5000214372e-02 0 2.4999785629e-02
1.0310800000e-02 2.5000144000e-02 0 2.4999856001e-02
1.0459200000e-02 2.5000229394e-02 0 2.4999770607e-02
1.0647600000e-02 2.5000394358e-02 0 2.4999605642e-02
1.0799400000e-02 2.5000350281e-02 0 2.4999649719e-02
1.1071100000e-02 2.5000404502e-02 0 2.4999595498e-02
1.1308700000e-02 2.5000350281e-02 0 2.4999649719e-02
1.1551500000e-02 2.5000305907e-02 0 2.4999694093e-02
1.1674200000e-02 2.5000225542e-02 0 2.4999774458e-02
1.1926100000e-02 2.5000316444e-02 0 2.4999683557e-02
1.2054000000e-02 2.5000368534e-02 0 2.4999631466e-02
1.2269200000e-02 2.5000324584e-02 0 2.4999675417e-02
1.2355800000e-02 2.5000251782e-02 0 2.4999748218e-02
1.2443100000e-02 2.5000198644e-02 0 2.4999801356e-02
1.2710700000e-02 2.5000205487e-02 0 2.4999794514e-02
1.2893000000e-02 2.5000269426e-02 0 2.4999730575e-02
1.3123900000e-02 2.5000298236e-02 0 2.4999701765e-02
1.3358200000e-02 2.5000260454e-02 0 2.4999739546e-02
1.3404900000e-02 2.5000208996e-02 0 2.4999791005e-02
1.3594300000e-02 2.5000108901e-02 0 2.4999891100e-02
1.3839000000e-02 2.5000177943e-02 0 2.4999822058e-02
1.3890300000e-02 2.5000347328e-02 0 2.4999652672e-02
1.4442600000e-02 2.5000338618e-02 0 2.4999661382e-02
1.4544800000e-02 2.5000290756e-02 0 2.4999709244e-02
1.4647400000e-02 2.5000219886e-02 0 2.4999780114e-02
1.4805700000e-02 2.5000365427e-02 0 2.4999634574e-02
1.5071400000e-02 2.5000479132e-02 0 2.4999520869e-02
1.5395200000e-02 2.5000447756e-02 0 2.4999552244e-02
1.5504000000e-02 2.5000362346e-02 0 2.4999637654e-02
1.5613300000e-02 2.5000269426e-02 0 2.4999730575e-02
1.5779200000e-02 2.5000203755e-02 0 2.4999796246e-02
1.5948800000e-02 2.5000260454e-02 0 2.4999739546e-02
1.6177000000e-02 2.5000295721e-02 0 2.4999704279e-02
1.6525000000e-02 2.5000308508e-02 0 2.4999691493e-02
1.7060400000e-02 2.5000283465e-02 0 2.4999716536e-02
1.7802000000e-02 2.5000298236e-02 0 2.4999701765e-02
1.8184400000e-02 2.5000274026e-02 0 2.4999725974e-02
1.8443500000e-02 2.5000239312e-02 0 2.4999760688e-02
1.8709000000e-02 2.5000384468e-02 0 2.4999615532e-02
1.8977400000e-02 2.5000508385e-02 0 2.4999491615e-02
1.9315600000e-02 2.5000391034e-02 0 2.4999608967e-02
1.9451800000e-02 2.5000295721e-02 0 2.4999704279e-02
1.9730000000e-02 2.5000319134e-02 0 2.4999680867e-02
1.9939600000e-02 2.5000239312e-02 0 2.4999760688e-02
2.0151800000e-02 2.5000193663e-02 0 2.4999806337e-02
2.0365700000e-02 2.5000138032e-02 0 2.4999861969e-02
2.0731000000e-02 2.5000174955e-02 0 2.4999825045e-02
2.0730300000e-02 2.5000150226e-02 0 2.4999849774e-02
2.0950900000e-02 2.5000121571e-02 0 2.4999878430e-02
2.1554600000e-02 2.5000147704e-02 0 2.4999852296e-02
2.2181400000e-02 2.5000553300e-02 0 2.4999446700e-02
2.2655700000e-02 2.5000341496e-02 0 2.4999658504e-02
2.2813000000e-02 2.5000160753e-02 0 2.4999839247e-02
2.3220700000e-02 2.5000151504e-02 0 2.4999848497e-02
2.3301900000e-02 2.5000120546e-02 0 2.4999879455e-02
2.3888500000e-02 2.5000146459e-02 0 2.4999853542e-02
2.4403600000e-02 2.5000195310e-02 0 2.4999804691e-02
2.4405600000e-02 2.5000276356e-02 0 2.4999723644e-02
2.4667900000e-02 2.5000353259e-02 0 2.4999646741e-02
2.5557600000e-02 2.5000324584e-02 0 2.4999675417e-02
2.6013700000e-02 2.5000274026e-02 0 2.4999725974e-02
2.6383700000e-02 2.5000212565e-02 0 2.4999787435e-02
2.6569800000e-02 2.5000164888e-02 0 2.4999835112e-02
2.7139100000e-02 2.5000120546e-02 0 2.4999879455e-02
2.7629000000e-02 2.5000245468e-02 0 2.4999754532e-02
2.7927000000e-02 2.5000368534e-02 0 2.4999631466e-02
2.8627800000e-02 2.5000321847e-02 0 2.4999678153e-02
2.8830300000e-02 2.5000269426e-02 0 2.4999730575e-02
2.9033800000e-02 2.5000210772e-02 0 2.4999789228e-02
2.9032700000e-02 2.5000179455e-02 0 2.4999820545e-02
2.9869100000e-02 2.5000212565e-02 0 2.4999787435e-02
3.0833600000e-02 2.5000123646e-02 0 2.4999876354e-02
3.0945700000e-02 2.5000177943e-02 0 2.4999822058e-02
3.1613200000e-02 2.5000239312e-02 0 2.4999760688e-02
3.2296700000e-02 2.5000404502e-02 0 2.4999595498e-02
3.2872100000e-02 2.5000303328e-02 0 2.4999696672e-02
3.2986200000e-02 2.5000212565e-02 0 2.4999787435e-02
3.3452200000e-02 2.5000109826e-02 0 2.4999890174e-02
3.3933200000e-02 2.5000167704e-02 0 2.4999832297e-02
3.4665200000e-02 2.5000229394e-02 0 2.4999770607e-02
3.5034500000e-02 2.5000193663e-02 0 2.4999806337e-02
3.5786100000e-02 2.5000159398e-02 0 2.4999840602e-02
3.6164400000e-02 2.5000095105e-02 0 2.4999904895e-02
3.7485300000e-02 2.5000597105e-02 0 2.4999402895e-02
3.7750200000e-02 2.5000479132e-02 0 2.4999520869e-02
3.8559600000e-02 2.5000378013e-02 0 2.4999621987e-02
3.9391100000e-02 2.5000495635e-02 0 2.4999504366e-02
3.9811100000e-02 2.5000436527e-02 0 2.4999563473e-02
4.1105100000e-02 2.5000622920e-02 0 2.4999377080e-02
4.2575700000e-02 2.5000167704e-02 0 2.4999832297e-02
4.3351100000e-02 2.5000689530e-02 0 2.4999310470e-02
4.4282900000e-02 2.5000672240e-02 0 2.4999327760e-02
4.4430500000e-02 2.5000260454e-02 0 2.4999739546e-02
4.5388800000e-02 2.5000353259e-02 0 2.4999646741e-02
4.5873600000e-02 2.5000335763e-02 0 2.4999664237e-02
4.6863000000e-02 2.5000451563e-02 0 2.4999548438e-02
4.8039100000e-02 2.5000397710e-02 0 2.4999602290e-02
4.9778800000e-02 2.5000677955e-02 0 2.4999322045e-02
5.1210800000e-02 2.5000677955e-02 0 2.4999322045e-02
5.1206600000e-02 2.5000475093e-02 0 2.4999524908e-02
5.1017500000e-02 2.5000243399e-02 0 2.4999756602e-02
5.2854700000e-02 2.5000176443e-02 0 2.4999823558e-02
5.3240600000e-02 2.5000394358e-02 0 2.4999605642e-02
5.4570300000e-02 2.5000207234e-02 0 2.4999792767e-02
5.5161900000e-02 2.5000394358e-02 0 2.4999605642e-02
5.6149900000e-02 2.5000440238e-02 0 2.4999559762e-02
5.6547000000e-02 2.5000365427e-02 0 2.4999634574e-02
5.7550900000e-02 2.5000208996e-02 0 2.4999791005e-02
5.8384200000e-02 2.5000491457e-02 0 2.4999508544e-02
6.0063800000e-02 2.5000491457e-02 0 2.4999508544e-02
6.1351000000e-02 2.5000368534e-02 0 2.4999631466e-02
6.1791500000e-02 2.5000487314e-02 0 2.4999512687e-02
6.2454100000e-02 2.5000558000e-02 0 2.4999442000e-02
6.3118700000e-02 2.5000447756e-02 0 2.4999552244e-02
6.3790500000e-02 2.5000362346e-02 0 2.4999637654e-02
6.4698100000e-02 2.5000288305e-02 0 2.4999711695e-02
6.5144500000e-02 2.5000113609e-02 0 2.4999886391e-02
6.6090100000e-02 2.5000308508e-02 0 2.4999691493e-02
6.6806600000e-02 2.5000587080e-02 0 2.4999412920e-02
6.7048500000e-02 2.5000796265e-02 0 2.4999203735e-02
6.8736200000e-02 2.5000959280e-02 0 2.4999040720e-02
7.0459400000e-02 2.5000756830e-02 0 2.4999243170e-02
7.1967900000e-02 2.5000517065e-02 0 2.4999482935e-02
7.3771300000e-02 2.5000387737e-02 0 2.4999612263e-02
7.3778500000e-02 2.5000592070e-02 0 2.4999407930e-02
7.5100700000e-02 2.5000695395e-02 0 2.4999304605e-02
7.6720900000e-02 2.5000959280e-02 0 2.4999040720e-02
