9.9867250000e-04 1.8143068450e-07 0 1.8130631550e-07
1.2976750000e-03 1.8133715250e-07 0 1.8121284750e-07
1.7297000000e-03 1.7797125700e-07 0 1.7784474300e-07
2.3139450000e-03 1.7786922050e-07 0 1.7774277950e-07
3.0955550000e-03 1.7777084200e-07 0 1.7764215800e-07
4.1110800000e-03 1.7766998650e-07 0 1.7753901350e-07
5.5398800000e-03 1.8082294700e-07 0 1.8069205300e-07
7.3572950000e-03 1.8072061100e-07 0 1.8058738900e-07
9.8069500000e-03 1.8062329250e-07 0 1.8048770750e-07
1.3118950000e-02 1.7726976250e-07 0 1.7712923750e-07
1.7422800000e-02 1.7717415800e-07 0 1.7702584200e-07
2.3392750000e-02 1.7707820300e-07 0 1.7691879700e-07
3.1180100000e-02 1.7379360700e-07 0 1.7362839300e-07
4.1863500000e-02 1.6153932750e-07 0 1.6133767250e-07
5.6616750000e-02 1.5014985100e-07 0 1.4990814900e-07
7.4645000000e-02 1.3957835750e-07 0 1.3928864250e-07
9.9857450000e-02 1.2287750000e-07 0 1.2253650000e-07
1.1549950000e-01 1.0438383200e-07 0 1.0394416800e-07
1.3358350000e-01 8.5547446000e-08 0 8.4980554000e-08
1.5506900000e-01 6.8903457000e-08 0 6.8172543000e-08
1.7805350000e-01 5.8633898000e-08 0 5.7725102000e-08
2.1049600000e-01 4.2599915000e-08 0 4.1269285000e-08
2.3906650000e-01 3.0086545000e-08 0 2.8207555000e-08
2.6469600000e-01 2.4336545000e-08 0 2.1683255000e-08
