2.8802700000e-01 2.5003737555e-02 0 2.4996262445e-02
2.9221500000e-01 2.5004402280e-02 0 2.4995597720e-02
2.9645000000e-01 2.5005576500e-02 0 2.4994423500e-02
2.9652900000e-01 2.5006219500e-02 0 2.4993780500e-02
3.0519600000e-01 2.5005576500e-02 0 2.4994423500e-02
3.0965200000e-01 2.5005997350e-02 0 2.4994002650e-02
3.1415100000e-01 2.5007193650e-02 0 2.4992806350e-02
3.2580500000e-01 2.5006333650e-02 0 2.4993666350e-02
3.3301900000e-01 2.5005476000e-02 0 2.4994524000e-02
3.4030700000e-01 2.5007063950e-02 0 2.4992936050e-02
3.4055600000e-01 2.5008948200e-02 0 2.4991051800e-02
3.4777400000e-01 2.5008320300e-02 0 2.4991679700e-02
3.5809600000e-01 2.5006333650e-02 0 2.4993666350e-02
3.6057600000e-01 2.5011334950e-02 0 2.4988665050e-02
3.7394500000e-01 2.5010349650e-02 0 2.4989650350e-02
3.8493800000e-01 2.5012190350e-02 0 2.4987809650e-02
3.9053500000e-01 2.5014358400e-02 0 2.4985641600e-02
4.0213200000e-01 2.5010733050e-02 0 2.4989266950e-02
