0.000999931	1.24369E-10
0.000997414	3.62737E-7
0.00129604	3.6255E-7
0.00129931	1.24305E-10
0.00172558	1.26514E-10
0.00173382	3.55816E-7
0.00231946	3.55612E-7
0.00230843	1.26441E-10
0.00311069	1.28684E-10
0.00308042	3.55413E-7
0.0041209	3.55209E-7
0.00410126	1.30973E-10
0.00556697	1.30894E-10
0.00551279	3.61515E-7
0.00737487	3.61308E-7
0.00733972	1.33222E-10
0.00989051	1.35585E-10
0.00972339	3.61111E-7
0.0131027	3.54399E-7
0.0131352	1.40525E-10
0.0174442	1.48316E-10
0.0174014	3.542E-7
0.0232792	3.53997E-7
0.0235063	1.59406E-10
0.0312178	1.65214E-10
0.0311424	3.47422E-7
0.0416624	3.22877E-7
0.0420646	2.01655E-10
0.0566805	2.41702E-10
0.056553	3.00058E-7
0.074564	2.78867E-7
0.074726	2.89715E-10
0.0999612	3.41E-10
0.0997537	2.45414E-7
0.114547	2.08328E-7
0.116452	4.39664E-10
0.133704	5.66892E-10
0.133463	1.70528E-7
0.154377	1.37076E-7
0.155761	7.30914E-10
0.177542	9.08796E-10
0.178565	1.16359E-7
0.208061	8.38692E-8
0.212931	1.33063E-9
0.237457	1.87899E-9
0.240676	5.82941E-8
0.262651	4.60198E-8
0.266741	2.65329E-9
