0.25	4.685407e-6
0.75	8.153446e-6
1.25	8.192746e-6
1.75	0.00001653935
2.25	0.00003804416
2.75	0.00006529464
3.25	0.00008511462
3.75	0.00009505915
4.25	0.0001048001
4.75	0.0001198013
5.25	0.0001317749
5.75	0.0001373139
6.25	0.0001319986
6.75	0.0001137423
7.25	0.00008902232
7.75	0.00006388157
8.25	0.00004301603
8.75	0.00002849643
9.25	0.00001836245
9.75	0.0000121672
10.25	8.539886634920635e-6
10.75	6.396643443181818e-6
11.25	5.0205885933441565e-6
11.75	4.1051331093750006e-6
12.25	3.426811765625e-6
12.75	2.9570093437499997e-6
13.25	2.6156557187499997e-6
13.75	2.330927796875e-6
14.25	2.0706274531249997e-6
14.75	1.854415984375e-6
15.25	1.678392140625e-6
15.75	1.534516421875e-6
16.25	1.416105578125e-6
16.75	1.3154567890625e-6
17.25	1.2269061171875e-6
17.75	1.1459835546875e-6
18.25	1.0693964015625e-6
18.75	9.957725859375001e-7
19.25	9.230013328125e-7
19.75	8.516578207823426e-7
20.25	7.853613091826922e-7
20.75	7.236125951704544e-7
21.25	6.671659209134613e-7
21.75	6.167755285795452e-7
22.25	5.73195660336538e-7
22.75	5.371805583522723e-7
23.25	5.0948446479458e-7
23.75	4.908616218312933e-7
24.25	4.820662716302444e-7
24.75	4.838526563592656e-7
25.25	4.821075832734604e-7
25.75	4.7011566540576354e-7
26.25	4.6005105869755246e-7
26.75	4.5151883160359806e-7
27.25	4.4412405257867143e-7
27.75	4.3747179007754353e-7
28.25	4.3116711255498543e-7
28.75	4.248150884657682e-7
29.25	4.180207862646629e-7
29.75	4.1038927440644047e-7
30.25	4.01525621345872e-7
30.75	3.910348955377286e-7
31.25	3.785221654367811e-7
31.75	3.6359249949780073e-7
32.25	3.4585096617555843e-7
32.75	3.2490263392482533e-7
33.25	3.0035257120037234e-7
33.75	2.7180584645697053e-7
34.25	2.38867528149391e-7
34.75	2.011426847324047e-7
35.25	1.7630026853242186e-7
35.75	1.6857901678164062e-7
36.25	1.6137322436523438e-7
36.75	1.5465822458945314e-7
37.25	1.4840935076054687e-7
37.75	1.4260193618476563e-7
38.25	1.3721131416835936e-7
38.75	1.3221281801757813e-7
39.25	1.2758178103867186e-7
39.75	1.2329353653789062e-7
40.25	1.1932341782148436e-7
40.75	1.1564675819570312e-7
41.25	1.1223889096679687e-7
41.75	1.0907514944101562e-7
42.25	1.0613086692460938e-7
42.75	1.0338137672382812e-7
43.25	1.0080201214492188e-7
43.75	9.836810649414062e-8
44.25	9.605499307773438e-8
44.75	9.383800520195313e-8
45.25	9.0797313074875e-8
45.75	8.6921685846625e-8
46.25	8.310849160937501e-8
46.75	7.9359935357125e-8
47.25	7.567822208387501e-8
47.75	7.206555678362501e-8
48.25	6.8524144450375e-8
48.75	6.505619007812501e-8
49.25	6.1663898660875e-8
49.75	5.8349475192625004e-8
50.25	5.511512466737501e-8
50.75	5.1963052079125004e-8
51.25	4.8895462421875e-8
51.75	4.5914560689625006e-8
52.25	4.3022551876375e-8
52.75	4.0221640976125e-8
53.25	3.7514032982875e-8
53.75	3.4901932890625004e-8
54.25	3.2387545693375e-8
54.75	2.9973076385125e-8
55.25	2.783043346635156e-8
55.75	2.595927478649219e-8
56.25	2.418700754394531e-8
56.75	2.251074244358594e-8
57.25	2.0927590190289064e-8
57.75	1.9434661488929688e-8
58.25	1.8029067044382813e-8
58.75	1.6707917561523436e-8
59.25	1.5468323745226562e-8
59.75	1.4307396300367188e-8
60.25	1.3222245931820311e-8
60.75	1.2209983344460938e-8
61.25	1.1267719243164063e-8
61.75	1.0392564332804687e-8
62.25	9.581629318257812e-9
62.75	8.832024904398438e-9
63.25	8.140861796101563e-9
63.75	7.505250698242187e-9
64.25	6.922302315695312e-9
64.75	6.389127353335938e-9
65.25	5.8687849340875005e-9
65.75	5.3588968559875e-9
66.25	4.8916475921875e-9
66.75	4.4651700338875004e-9
67.25	4.077597072287501e-9
67.75	3.7270615985875004e-9
68.25	3.4116965039875005e-9
68.75	3.1296346796875e-9
69.25	2.8790090168875002e-9
69.75	2.6579524067875003e-9
70.25	2.4645977405875003e-9
70.75	2.2970779094875e-9
71.25	2.1535258046875e-9
71.75	2.0320743173875e-9
72.25	1.9308563387875e-9
72.75	1.8480047600875001e-9
73.25	1.7816524724875002e-9
73.75	1.7299323671875002e-9
74.25	1.6909773353875001e-9
74.75	1.6629202682875e-9
75.25	1.5914096651803126e-9
75.75	1.4753661754934373e-9
76.25	1.3669825987890624e-9
76.75	1.2659673427221874e-9
77.25	1.1720288149478123e-9
77.75	1.0848754231209375e-9
78.25	1.0042155748965624e-9
78.75	9.297576779296875e-10
79.25	8.612101398753124e-10
79.75	7.982813683884375e-10
80.25	7.406797711240625e-10
80.75	6.881137557371875e-10
81.25	6.402917298828125e-10
81.75	5.969221012159375e-10
82.25	5.577132773915625e-10
82.75	5.223736660646876e-10
83.25	4.906116748903125e-10
83.75	4.6213571152343754e-10
84.25	4.366541836190625e-10
84.75	4.1387549883218753e-10
85.25	3.9350806481781247e-10
85.75	3.752602892309375e-10
86.25	3.588405797265625e-10
86.75	3.439573439596875e-10
87.25	3.3031898958531254e-10
87.75	3.1763392425843757e-10
88.25	3.056105556340625e-10
88.75	2.9395729136718755e-10
89.25	2.8238253911281256e-10
89.75	2.7059470652593757e-10
90.25	2.583022012615626e-10
90.75	2.452134309746876e-10
91.25	2.3103680332031257e-10
91.75	2.1548072595343752e-10
92.25	1.9825360652906254e-10
92.75	1.7906385270218755e-10
93.25	1.5761987212781253e-10
93.75	1.3363007246093753e-10
94.25	1.0680286135656252e-10
94.75	7.68466464696875e-11
