0.125	8.63460652e-7
0.375	1.977506208e-6
0.625	2.512257892e-6
0.875	2.68684388e-6
1.125	2.740658544e-6
1.375	2.461278976e-6
1.625	2.3238949e-6
1.875	2.125518272e-6
2.125	1.837917792e-6
2.375	1.990386724e-6
2.625	1.656277964e-6
2.875	1.51625194e-6
3.125	1.20041952e-6
3.375	1.211715164e-6
3.625	1.145306564e-6
3.875	1.067723788e-6
4.125	8.9785774e-7
4.375	7.95766072e-7
4.625	6.99937344e-7
4.875	6.903788816e-7
5.125	6.457898216e-7
5.375	5.738588292e-7
5.625	5.06002112e-7
5.875	5.584771144e-7
6.125	5.150890388e-7
6.375	4.209459716e-7
6.625	4.561487008e-7
6.875	3.847142292e-7
7.125	3.582882024e-7
7.375	3.30546236e-7
7.625	3.225297068e-7
7.875	3.135729032e-7
8.125	2.822790064e-7
8.375	3.045092652e-7
8.625	2.93851922e-7
8.875	2.47917152e-7
9.125	2.432937604e-7
9.375	2.199854808e-7
9.625	2.214837076e-7
9.875	2.002439268e-7
10.125	1.96431254e-7
10.375	1.875683324e-7
10.625	1.693088872e-7
10.875	1.542706024e-7
11.125	1.496768412e-7
11.375	1.432767044e-7
11.625	1.254499992e-7
11.875	1.322662052e-7
12.125	1.10617946e-7
12.375	1.069368408e-7
12.625	1.070234824e-7
12.875	9.45549828e-8
13.125	9.69065244e-8
13.375	8.7505752e-8
13.625	9.41889588e-8
13.875	8.15495672e-8
14.125	7.79089684e-8
14.375	7.86676104e-8
14.625	6.42237828e-8
14.875	7.00150844e-8
15.125	5.91040572e-8
15.375	5.23366884e-8
15.625	4.89742196e-8
15.875	5.17544156e-8
16.125	4.98067808e-8
16.375	3.84823024e-8
16.625	4.15093764e-8
16.875	4.13571572e-8
17.125	3.9311752e-8
17.375	3.05325916e-8
17.625	4.58225636e-8
17.875	3.2395892e-8
18.125	3.29958784e-8
18.375	2.48602136e-8
18.625	3.33763432e-8
18.875	2.44308248e-8
19.125	2.86381744e-8
19.375	3.17643644e-8
19.625	2.3899932e-8
19.875	2.6061748e-8
20.125	1.6909756e-8
20.375	1.97335e-8
20.625	2.7437696e-8
20.875	2.0216824e-8
21.125	1.940314e-8
21.375	1.4408612e-8
21.625	2.0037308e-8
21.875	1.921408e-8
22.125	1.1821784e-8
22.375	1.3321272e-8
22.625	1.9088424e-8
22.875	1.6312092e-8
23.125	1.473964e-8
23.375	9.618184e-9
23.625	1.1363964e-8
23.875	1.9572364e-8
24.125	6.440364e-9
24.375	1.1517824e-8
24.625	9.97944e-9
24.875	1.7776384e-8
25.125	1.1622788e-8
25.375	1.115388e-8
25.625	3.240844e-9
25.875	1.0216212e-8
26.125	1.0129696e-8
26.375	5.507092e-9
26.625	9.114668e-9
26.875	1.3560716e-8
27.125	1.6766628e-8
27.375	2.084212e-9
27.625	7.74292e-9
27.875	1.1672188e-8
28.125	7.614588e-9
28.375	9.584444e-9
28.625	6.746416e-9
28.875	2.645152e-9
29.125	1.570604e-9
29.375	3.622096e-9
29.625	2.596392e-9
29.875	2.972036e-9
30.125	5.66522e-9
30.375	0.
30.625	5.001112e-9
30.875	3.14234e-9
31.125	2.983164e-9
31.375	2.69742e-9
31.625	3.69382e-9
31.875	4.885864e-9
32.125	1.0814944e-8
32.375	3.156784e-9
32.625	1.600688e-9
32.875	5.47392e-9
33.125	1.29278e-9
33.375	1.417648e-9
33.625	9.7634e-10
33.875	0.
34.125	4.26876e-9
34.375	1.511084e-9
34.625	0.
34.875	5.259288e-9
35.125	4.01604e-9
35.375	0.
35.625	6.425804e-9
35.875	8.477756e-9
36.125	1.828296e-9
36.375	0.
36.625	0.
36.875	0.
37.125	0.
37.375	0.
37.625	2.472928e-9
37.875	0.
38.125	0.
38.375	0.
38.625	0.
38.875	3.827172e-9
39.125	0.
39.375	0.
39.625	0.
39.875	0.
40.125	0.
40.375	5.65344e-9
40.625	0.
40.875	2.693784e-9
41.125	0.
41.375	4.554564e-9
41.625	0.
41.875	4.37196e-9
42.125	4.8614e-9
42.375	0.
42.625	0.
42.875	0.
43.125	1.775456e-9
43.375	2.990472e-9
43.625	0.
43.875	0.
44.125	0.
44.375	0.
44.625	0.
44.875	0.
45.125	0.
45.375	0.
45.625	0.
45.875	0.
46.125	2.445336e-9
46.375	0.
46.625	0.
46.875	0.
47.125	0.
47.375	0.
47.625	0.
47.875	0.
48.125	0.
48.375	0.
48.625	0.
48.875	0.
49.125	0.
49.375	0.
49.625	0.
49.875	0.
50.125	0.
50.375	0.
50.625	0.
50.875	0.
51.125	0.
51.375	0.
51.625	3.366096e-9
51.875	4.63044e-9
52.125	0.
52.375	0.
52.625	4.17828e-9
52.875	0.
53.125	0.
53.375	0.
53.625	0.
53.875	0.
54.125	0.
54.375	0.
54.625	0.
54.875	0.
55.125	0.
55.375	0.
55.625	0.
55.875	0.
56.125	0.
56.375	0.
56.625	0.
56.875	0.
57.125	0.
57.375	0.
57.625	0.
57.875	0.
58.125	0.
58.375	0.
58.625	0.
58.875	0.
59.125	0.
59.375	4.55776e-9
59.625	0.
59.875	0.
60.125	0.
60.375	0.
60.625	0.
60.875	0.
61.125	0.
61.375	0.
61.625	0.
61.875	0.
62.125	0.
62.375	0.
62.625	0.
62.875	0.
63.125	0.
63.375	0.
63.625	0.
63.875	0.
64.125	0.
64.375	0.
64.625	0.
64.875	0.
65.125	0.
65.375	0.
65.625	0.
65.875	0.
66.125	0.
66.375	0.
66.625	0.
66.875	0.
67.125	0.
67.375	0.
67.625	0.
67.875	0.
68.125	0.
68.375	0.
68.625	0.
68.875	0.
69.125	0.
69.375	0.
69.625	0.
69.875	0.
70.125	0.
70.375	0.
70.625	0.
70.875	0.
71.125	0.
71.375	0.
71.625	0.
71.875	0.
72.125	0.
72.375	0.
72.625	0.
72.875	0.
73.125	0.
73.375	0.
73.625	0.
73.875	0.
74.125	0.
74.375	0.
74.625	0.
74.875	0.
75.125	0.
75.375	0.
75.625	0.
75.875	0.
76.125	0.
76.375	0.
76.625	0.
76.875	0.
77.125	0.
77.375	0.
77.625	0.
77.875	0.
78.125	0.
78.375	0.
78.625	0.
78.875	0.
79.125	0.
79.375	0.
79.625	0.
