 #####
 #####          2:pi+       3:pi0       4:pi-       5:rho+      6:rho0      7:rho-      8:divMes    9:K+       10:K0       11:K~0      12:K-       13:p        14:n        15:n~       16:p~       17:Delta++  18:Delta+   19:Delta0   20:Delta-   21:other M  22:other B  23:other B~ 
    5.20000  1.8420E-01  1.3580E-01  8.4600E-02  2.4000E-03  1.8000E-03  8.0000E-04  1.1200E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5264E+00  4.0080E+00  0.0000E+00  0.0000E+00  1.2500E-01  1.1260E-01  8.1400E-02  5.0400E-02  0.0000E+00  9.6200E-02  0.0000E+00  8.4222E+00
    5.40000  1.9240E-01  1.4320E-01  8.7600E-02  1.8000E-03  2.4000E-03  1.0000E-03  1.1200E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5350E+00  4.0086E+00  0.0000E+00  0.0000E+00  1.2300E-01  1.0920E-01  7.9800E-02  5.2800E-02  0.0000E+00  9.1600E-02  0.0000E+00  8.4410E+00
    5.60000  2.0320E-01  1.4960E-01  9.2200E-02  2.0000E-03  2.6000E-03  1.0000E-03  1.2400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5546E+00  4.0072E+00  0.0000E+00  0.0000E+00  1.1580E-01  1.0500E-01  7.9600E-02  5.4400E-02  0.0000E+00  8.3400E-02  0.0000E+00  8.4644E+00
    5.80000  2.1000E-01  1.5580E-01  9.8400E-02  2.4000E-03  2.4000E-03  1.0000E-03  1.1800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5588E+00  4.0134E+00  0.0000E+00  0.0000E+00  1.1420E-01  1.0460E-01  7.8000E-02  5.3400E-02  0.0000E+00  7.7600E-02  0.0000E+00  8.4832E+00
    6.00000  2.2000E-01  1.6340E-01  1.0600E-01  2.8000E-03  2.4000E-03  1.2000E-03  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5752E+00  4.0200E+00  0.0000E+00  0.0000E+00  1.0720E-01  1.0220E-01  7.4400E-02  5.1600E-02  0.0000E+00  6.9400E-02  0.0000E+00  8.5100E+00
    6.20000  2.2960E-01  1.6720E-01  1.1180E-01  2.4000E-03  2.0000E-03  1.0000E-03  1.2600E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.5866E+00  4.0254E+00  0.0000E+00  0.0000E+00  1.0220E-01  9.8800E-02  7.1800E-02  4.9600E-02  0.0000E+00  6.5600E-02  0.0000E+00  8.5280E+00
    6.40000  2.3880E-01  1.7300E-01  1.1580E-01  2.8000E-03  1.6000E-03  8.0000E-04  1.2600E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6010E+00  4.0308E+00  0.0000E+00  0.0000E+00  9.5600E-02  9.4000E-02  7.0000E-02  4.8200E-02  0.0000E+00  6.0400E-02  0.0000E+00  8.5468E+00
    6.60000  2.4720E-01  1.7860E-01  1.2260E-01  2.8000E-03  1.4000E-03  6.0000E-04  1.2600E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6150E+00  4.0374E+00  0.0000E+00  0.0000E+00  9.0000E-02  8.9600E-02  6.6000E-02  4.6000E-02  0.0000E+00  5.6000E-02  0.0000E+00  8.5672E+00
    6.80000  2.5480E-01  1.8580E-01  1.2580E-01  2.8000E-03  1.0000E-03  8.0000E-04  1.2400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6226E+00  4.0458E+00  0.0000E+00  0.0000E+00  8.7400E-02  8.4400E-02  6.3600E-02  4.5000E-02  0.0000E+00  5.1200E-02  0.0000E+00  8.5848E+00
    7.00000  2.5960E-01  1.9040E-01  1.2860E-01  2.6000E-03  1.0000E-03  8.0000E-04  1.2400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6354E+00  4.0480E+00  0.0000E+00  0.0000E+00  8.2200E-02  8.1800E-02  5.9600E-02  4.4400E-02  0.0000E+00  4.8600E-02  0.0000E+00  8.5968E+00
    7.20000  2.6840E-01  1.9500E-01  1.3180E-01  2.8000E-03  1.2000E-03  8.0000E-04  1.2400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6490E+00  4.0526E+00  0.0000E+00  0.0000E+00  7.5600E-02  7.7600E-02  5.7400E-02  4.3000E-02  0.0000E+00  4.4800E-02  0.0000E+00  8.6138E+00
    7.40000  2.7540E-01  2.0120E-01  1.3480E-01  2.8000E-03  1.2000E-03  8.0000E-04  1.2400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6586E+00  4.0598E+00  0.0000E+00  0.0000E+00  7.2400E-02  7.2600E-02  5.4400E-02  4.1400E-02  0.0000E+00  4.0800E-02  0.0000E+00  8.6300E+00
    7.60000  2.8120E-01  2.0740E-01  1.3840E-01  3.4000E-03  1.4000E-03  6.0000E-04  1.2600E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6686E+00  4.0664E+00  0.0000E+00  0.0000E+00  6.8600E-02  6.8400E-02  5.2200E-02  4.0200E-02  0.0000E+00  3.5600E-02  0.0000E+00  8.6464E+00
    7.80000  2.8720E-01  2.1120E-01  1.4240E-01  3.2000E-03  1.4000E-03  4.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6774E+00  4.0720E+00  0.0000E+00  0.0000E+00  6.5200E-02  6.3400E-02  5.0000E-02  3.8600E-02  0.0000E+00  3.3400E-02  0.0000E+00  8.6600E+00
