  1.040000E+01  1.240827E+00  1.308727E+00  1.348343E+00  4.983170E-01
  1.060000E+01  1.241995E+00  1.310148E+00  1.347942E+00  4.992480E-01
  1.080000E+01  1.243453E+00  1.311291E+00  1.347508E+00  4.993327E-01
  1.100000E+01  1.244501E+00  1.312525E+00  1.347185E+00  4.993362E-01
  1.120000E+01  1.245157E+00  1.313724E+00  1.346851E+00  4.995245E-01
  1.140000E+01  1.246054E+00  1.315051E+00  1.346269E+00  4.994564E-01
  1.160000E+01  1.246765E+00  1.316190E+00  1.346127E+00  4.993976E-01
  1.180000E+01  1.247669E+00  1.317065E+00  1.345622E+00  4.998174E-01
  1.200000E+01  1.248770E+00  1.318159E+00  1.345227E+00  4.998614E-01
  1.220000E+01  1.249613E+00  1.319276E+00  1.344986E+00  4.999482E-01
  1.240000E+01  1.250434E+00  1.320316E+00  1.344498E+00  5.002579E-01
  1.260000E+01  1.251207E+00  1.321137E+00  1.344312E+00  5.001627E-01
  1.280000E+01  1.251969E+00  1.321964E+00  1.344266E+00  5.004698E-01
  1.300000E+01  1.253043E+00  1.322650E+00  1.344073E+00  5.006984E-01
  1.320000E+01  1.253886E+00  1.323351E+00  1.343898E+00  5.008662E-01
  1.340000E+01  1.254378E+00  1.324189E+00  1.343744E+00  5.011098E-01
  1.360000E+01  1.255005E+00  1.325023E+00  1.343546E+00  5.014539E-01
  1.380000E+01  1.255877E+00  1.325633E+00  1.343460E+00  5.021012E-01
  1.400000E+01  1.256515E+00  1.326370E+00  1.343345E+00  5.018103E-01
  1.420000E+01  1.257067E+00  1.326955E+00  1.343105E+00  5.022700E-01
  1.440000E+01  1.257610E+00  1.327547E+00  1.342806E+00  5.024409E-01
  1.460000E+01  1.257821E+00  1.328129E+00  1.342723E+00  5.025373E-01
  1.480000E+01  1.258443E+00  1.328575E+00  1.342691E+00  5.028505E-01
  1.500000E+01  1.259319E+00  1.328926E+00  1.342623E+00  5.027029E-01
  1.520000E+01  1.259903E+00  1.329395E+00  1.342441E+00  5.031064E-01
  1.540000E+01  1.260596E+00  1.329771E+00  1.342238E+00  5.032430E-01
  1.560000E+01  1.260855E+00  1.330131E+00  1.342065E+00  5.032632E-01
  1.580000E+01  1.261296E+00  1.330444E+00  1.342117E+00  5.033249E-01
  1.600000E+01  1.262011E+00  1.330961E+00  1.342148E+00  5.035114E-01
  1.620000E+01  1.262714E+00  1.331405E+00  1.341932E+00  5.040200E-01
  1.640000E+01  1.263380E+00  1.331680E+00  1.341788E+00  5.040559E-01
  1.660000E+01  1.263926E+00  1.331983E+00  1.341732E+00  5.041092E-01
  1.680000E+01  1.264325E+00  1.332261E+00  1.341630E+00  5.040551E-01
  1.700000E+01  1.264469E+00  1.332657E+00  1.341685E+00  5.041160E-01
  1.720000E+01  1.264859E+00  1.332844E+00  1.341541E+00  5.040876E-01
  1.740000E+01  1.265105E+00  1.333006E+00  1.341503E+00  5.039933E-01
  1.760000E+01  1.265726E+00  1.333216E+00  1.341240E+00  5.041871E-01
  1.780000E+01  1.266261E+00  1.333447E+00  1.341161E+00  5.043147E-01
  1.800000E+01  1.266906E+00  1.333477E+00  1.341090E+00  5.042367E-01
  1.820000E+01  1.267450E+00  1.333626E+00  1.340945E+00  5.041515E-01
  1.840000E+01  1.267820E+00  1.333867E+00  1.340950E+00  5.042307E-01
  1.860000E+01  1.268381E+00  1.334057E+00  1.340756E+00  5.042928E-01
  1.880000E+01  1.268541E+00  1.334177E+00  1.340806E+00  5.041014E-01
  1.900000E+01  1.269073E+00  1.334271E+00  1.340819E+00  5.041158E-01
  1.920000E+01  1.269602E+00  1.334411E+00  1.340936E+00  5.040554E-01
  1.940000E+01  1.269934E+00  1.334504E+00  1.340978E+00  5.040943E-01
  1.960000E+01  1.270563E+00  1.334565E+00  1.340947E+00  5.041650E-01
  1.980000E+01  1.271028E+00  1.334611E+00  1.341051E+00  5.042689E-01
  2.000000E+01  1.271308E+00  1.334442E+00  1.340810E+00  5.044301E-01
  2.020000E+01  1.272023E+00  1.334233E+00  1.340454E+00  5.045176E-01
  2.040000E+01  1.272216E+00  1.334317E+00  1.340410E+00  5.046463E-01
  2.060000E+01  1.272540E+00  1.334431E+00  1.340485E+00  5.045054E-01
  2.080000E+01  1.272443E+00  1.334402E+00  1.340507E+00  5.045685E-01
  2.100000E+01  1.272629E+00  1.334469E+00  1.340351E+00  5.046068E-01
  2.120000E+01  1.272911E+00  1.334479E+00  1.340241E+00  5.045559E-01
  2.140000E+01  1.273081E+00  1.334453E+00  1.340161E+00  5.045376E-01
  2.160000E+01  1.273419E+00  1.334468E+00  1.340092E+00  5.045438E-01
  2.180000E+01  1.273264E+00  1.334417E+00  1.340192E+00  5.045991E-01
  2.200000E+01  1.273533E+00  1.334439E+00  1.340080E+00  5.046380E-01
  2.220000E+01  1.273256E+00  1.334454E+00  1.340049E+00  5.047424E-01
  2.240000E+01  1.273311E+00  1.334357E+00  1.340118E+00  5.047327E-01
  2.260000E+01  1.273441E+00  1.334123E+00  1.339927E+00  5.047073E-01
  2.280000E+01  1.273446E+00  1.333925E+00  1.339936E+00  5.047221E-01
  2.300000E+01  1.273218E+00  1.333758E+00  1.339928E+00  5.047368E-01
  2.320000E+01  1.272935E+00  1.333582E+00  1.339972E+00  5.048487E-01
  2.340000E+01  1.272872E+00  1.333614E+00  1.340077E+00  5.047907E-01
  2.360000E+01  1.272947E+00  1.333356E+00  1.340010E+00  5.048385E-01
  2.380000E+01  1.272920E+00  1.333273E+00  1.339951E+00  5.048699E-01
  2.400000E+01  1.272842E+00  1.333176E+00  1.340010E+00  5.049737E-01
  2.420000E+01  1.272980E+00  1.333130E+00  1.340009E+00  5.049481E-01
  2.440000E+01  1.272911E+00  1.332992E+00  1.339911E+00  5.049305E-01
  2.460000E+01  1.272585E+00  1.332816E+00  1.339858E+00  5.049455E-01
  2.480000E+01  1.272410E+00  1.332698E+00  1.339805E+00  5.049361E-01
  2.500000E+01  1.272102E+00  1.332565E+00  1.339865E+00  5.049674E-01
  2.520000E+01  1.271849E+00  1.332367E+00  1.339845E+00  5.049502E-01
  2.540000E+01  1.271648E+00  1.332273E+00  1.339665E+00  5.049248E-01
  2.560000E+01  1.271393E+00  1.332029E+00  1.339612E+00  5.049160E-01
  2.580000E+01  1.271138E+00  1.331939E+00  1.339669E+00  5.049631E-01
  2.600000E+01  1.271156E+00  1.331637E+00  1.339759E+00  5.050512E-01
  2.620000E+01  1.270632E+00  1.331439E+00  1.339641E+00  5.050342E-01
  2.640000E+01  1.270433E+00  1.331225E+00  1.339516E+00  5.050572E-01
  2.660000E+01  1.270206E+00  1.331035E+00  1.339425E+00  5.050808E-01
  2.680000E+01  1.269859E+00  1.330823E+00  1.339425E+00  5.050316E-01
  2.700000E+01  1.269538E+00  1.330503E+00  1.339445E+00  5.049502E-01
  2.720000E+01  1.269015E+00  1.330311E+00  1.339470E+00  5.049652E-01
  2.740000E+01  1.268554E+00  1.330141E+00  1.339412E+00  5.048999E-01
  2.760000E+01  1.268222E+00  1.329949E+00  1.339402E+00  5.049719E-01
  2.780000E+01  1.267575E+00  1.329681E+00  1.339385E+00  5.048254E-01
  2.800000E+01  1.266952E+00  1.329389E+00  1.339371E+00  5.048409E-01
  2.820000E+01  1.266197E+00  1.329158E+00  1.339332E+00  5.048323E-01
  2.840000E+01  1.265916E+00  1.328979E+00  1.339330E+00  5.048562E-01
  2.860000E+01  1.265407E+00  1.328812E+00  1.339262E+00  5.048638E-01
  2.880000E+01  1.264835E+00  1.328604E+00  1.339331E+00  5.048630E-01
  2.900000E+01  1.264554E+00  1.328224E+00  1.339410E+00  5.048784E-01
  2.920000E+01  1.264034E+00  1.328063E+00  1.339304E+00  5.048537E-01
  2.940000E+01  1.263722E+00  1.327798E+00  1.339344E+00  5.048453E-01
  2.960000E+01  1.262885E+00  1.327614E+00  1.339332E+00  5.048284E-01
  2.980000E+01  1.262394E+00  1.327339E+00  1.339278E+00  5.047713E-01
  3.000000E+01  1.262084E+00  1.327269E+00  1.339236E+00  5.048113E-01
  3.020000E+01  1.261607E+00  1.327037E+00  1.339083E+00  5.048352E-01
  3.040000E+01  1.261148E+00  1.326712E+00  1.338958E+00  5.048589E-01
  3.060000E+01  1.260636E+00  1.326476E+00  1.338706E+00  5.048506E-01
  3.080000E+01  1.259872E+00  1.326262E+00  1.338732E+00  5.047857E-01
  3.100000E+01  1.259758E+00  1.326037E+00  1.338830E+00  5.047690E-01
  3.120000E+01  1.259253E+00  1.325942E+00  1.338837E+00  5.047849E-01
  3.140000E+01  1.259011E+00  1.325795E+00  1.338710E+00  5.048249E-01
  3.160000E+01  1.258378E+00  1.325708E+00  1.338878E+00  5.048161E-01
  3.180000E+01  1.258236E+00  1.325523E+00  1.338916E+00  5.047996E-01
  3.200000E+01  1.257430E+00  1.325416E+00  1.338869E+00  5.047749E-01
  3.220000E+01  1.256465E+00  1.325273E+00  1.338863E+00  5.047183E-01
  3.240000E+01  1.255733E+00  1.325154E+00  1.338810E+00  5.047422E-01
  3.260000E+01  1.255358E+00  1.325172E+00  1.338655E+00  5.047579E-01
  3.280000E+01  1.254407E+00  1.325007E+00  1.338706E+00  5.047414E-01
  3.300000E+01  1.253884E+00  1.324825E+00  1.338810E+00  5.047250E-01
  3.320000E+01  1.253408E+00  1.324646E+00  1.338744E+00  5.047247E-01
  3.340000E+01  1.252871E+00  1.324487E+00  1.338673E+00  5.046921E-01
  3.360000E+01  1.252516E+00  1.324323E+00  1.338534E+00  5.047240E-01
  3.380000E+01  1.251857E+00  1.324080E+00  1.338318E+00  5.047155E-01
  3.400000E+01  1.251233E+00  1.323913E+00  1.338279E+00  5.047152E-01
  3.420000E+01  1.250973E+00  1.323753E+00  1.338461E+00  5.047307E-01
  3.440000E+01  1.250357E+00  1.323787E+00  1.338682E+00  5.047463E-01
  3.460000E+01  1.249990E+00  1.323818E+00  1.338635E+00  5.047382E-01
  3.480000E+01  1.249661E+00  1.323736E+00  1.338639E+00  5.047299E-01
  3.500000E+01  1.249107E+00  1.323800E+00  1.338561E+00  5.047295E-01
  3.520000E+01  1.248460E+00  1.323705E+00  1.338359E+00  5.047212E-01
  3.540000E+01  1.247719E+00  1.323457E+00  1.338345E+00  5.047289E-01
  3.560000E+01  1.247226E+00  1.323549E+00  1.338367E+00  5.046802E-01
  3.580000E+01  1.247245E+00  1.323492E+00  1.338284E+00  5.047203E-01
  3.600000E+01  1.246828E+00  1.323409E+00  1.338380E+00  5.047121E-01
  3.620000E+01  1.246490E+00  1.323244E+00  1.338329E+00  5.046876E-01
  3.640000E+01  1.245862E+00  1.323269E+00  1.338190E+00  5.046956E-01
  3.660000E+01  1.245389E+00  1.323188E+00  1.338072E+00  5.047034E-01
  3.680000E+01  1.244966E+00  1.323094E+00  1.337963E+00  5.047032E-01
  3.700000E+01  1.244513E+00  1.323164E+00  1.337934E+00  5.046868E-01
  3.720000E+01  1.243955E+00  1.323245E+00  1.338025E+00  5.047026E-01
  3.740000E+01  1.243649E+00  1.323234E+00  1.338013E+00  5.047345E-01
  3.760000E+01  1.243506E+00  1.323177E+00  1.338068E+00  5.047263E-01
  3.780000E+01  1.243106E+00  1.323127E+00  1.337950E+00  5.047342E-01
  3.800000E+01  1.242646E+00  1.323102E+00  1.337678E+00  5.047342E-01
  3.820000E+01  1.241988E+00  1.323007E+00  1.337609E+00  5.047902E-01
  3.840000E+01  1.241785E+00  1.322961E+00  1.337582E+00  5.047657E-01
  3.860000E+01  1.241286E+00  1.322971E+00  1.337626E+00  5.047737E-01
  3.880000E+01  1.240797E+00  1.322850E+00  1.337720E+00  5.047737E-01
  3.900000E+01  1.240695E+00  1.322793E+00  1.337604E+00  5.047896E-01
  3.920000E+01  1.240439E+00  1.322787E+00  1.337542E+00  5.047732E-01
  3.940000E+01  1.240301E+00  1.322822E+00  1.337497E+00  5.047810E-01
  3.960000E+01  1.239960E+00  1.322751E+00  1.337557E+00  5.047969E-01
  3.980000E+01  1.239455E+00  1.322823E+00  1.337491E+00  5.047805E-01
  4.000000E+01  1.239207E+00  1.322727E+00  1.337456E+00  5.047964E-01
  4.020000E+01  1.238771E+00  1.322729E+00  1.337294E+00  5.047882E-01
  4.040000E+01  1.238568E+00  1.322599E+00  1.337394E+00  5.047639E-01
  4.060000E+01  1.238455E+00  1.322559E+00  1.337352E+00  5.048119E-01
  4.080000E+01  1.238065E+00  1.322534E+00  1.337281E+00  5.048198E-01
  4.100000E+01  1.237815E+00  1.322533E+00  1.337347E+00  5.047955E-01
  4.120000E+01  1.237947E+00  1.322520E+00  1.337445E+00  5.048195E-01
  4.140000E+01  1.237426E+00  1.322569E+00  1.337325E+00  5.048192E-01
  4.160000E+01  1.237448E+00  1.322537E+00  1.337258E+00  5.047708E-01
  4.180000E+01  1.237415E+00  1.322476E+00  1.337312E+00  5.047465E-01
  4.200000E+01  1.237291E+00  1.322257E+00  1.337221E+00  5.047463E-01
  4.220000E+01  1.237117E+00  1.322190E+00  1.337257E+00  5.047624E-01
  4.240000E+01  1.236668E+00  1.322233E+00  1.337347E+00  5.047460E-01
  4.260000E+01  1.236475E+00  1.322280E+00  1.337400E+00  5.047540E-01
  4.280000E+01  1.236391E+00  1.322254E+00  1.337382E+00  5.047700E-01
  4.300000E+01  1.236045E+00  1.322276E+00  1.337285E+00  5.047538E-01
  4.320000E+01  1.235943E+00  1.322164E+00  1.337201E+00  5.047454E-01
  4.340000E+01  1.235680E+00  1.322209E+00  1.337119E+00  5.047373E-01
  4.360000E+01  1.235528E+00  1.322159E+00  1.337030E+00  5.047692E-01
  4.380000E+01  1.235476E+00  1.322095E+00  1.336891E+00  5.047692E-01
  4.400000E+01  1.235367E+00  1.322074E+00  1.336912E+00  5.047530E-01
  4.420000E+01  1.235295E+00  1.322080E+00  1.336942E+00  5.047369E-01
  4.440000E+01  1.235203E+00  1.322015E+00  1.336951E+00  5.047769E-01
  4.460000E+01  1.235303E+00  1.321998E+00  1.337107E+00  5.047605E-01
  4.480000E+01  1.235634E+00  1.322111E+00  1.336996E+00  5.047766E-01
  4.500000E+01  1.235434E+00  1.321992E+00  1.336886E+00  5.047604E-01
  4.520000E+01  1.235524E+00  1.321983E+00  1.337006E+00  5.047201E-01
  4.540000E+01  1.235337E+00  1.322058E+00  1.337025E+00  5.047120E-01
  4.560000E+01  1.235523E+00  1.322095E+00  1.337083E+00  5.047360E-01
  4.580000E+01  1.235844E+00  1.322185E+00  1.337029E+00  5.047840E-01
  4.600000E+01  1.236082E+00  1.322160E+00  1.337128E+00  5.047918E-01
  4.620000E+01  1.236148E+00  1.322128E+00  1.336994E+00  5.047836E-01
  4.640000E+01  1.236091E+00  1.322178E+00  1.336887E+00  5.047915E-01
  4.660000E+01  1.236168E+00  1.322221E+00  1.336876E+00  5.048075E-01
  4.680000E+01  1.236333E+00  1.322216E+00  1.336700E+00  5.048074E-01
  4.700000E+01  1.236732E+00  1.322170E+00  1.336703E+00  5.047993E-01
  4.720000E+01  1.236873E+00  1.322242E+00  1.336769E+00  5.048313E-01
  4.740000E+01  1.237117E+00  1.322236E+00  1.336831E+00  5.048393E-01
  4.760000E+01  1.237312E+00  1.322263E+00  1.336926E+00  5.048391E-01
  4.780000E+01  1.237445E+00  1.322279E+00  1.336933E+00  5.048310E-01
  4.800000E+01  1.237855E+00  1.322383E+00  1.336960E+00  5.048471E-01
  4.820000E+01  1.238182E+00  1.322363E+00  1.337072E+00  5.048309E-01
  4.840000E+01  1.238777E+00  1.322425E+00  1.337132E+00  5.048147E-01
  4.860000E+01  1.239188E+00  1.322346E+00  1.336994E+00  5.048066E-01
  4.880000E+01  1.239696E+00  1.322384E+00  1.336974E+00  5.048306E-01
  4.900000E+01  1.240199E+00  1.322415E+00  1.336712E+00  5.048304E-01
  4.920000E+01  1.240689E+00  1.322340E+00  1.336708E+00  5.048464E-01
  4.940000E+01  1.241212E+00  1.322295E+00  1.336771E+00  5.048864E-01
  4.960000E+01  1.241783E+00  1.322326E+00  1.336835E+00  5.048782E-01
  4.980000E+01  1.242467E+00  1.322410E+00  1.336787E+00  5.048942E-01
  5.000000E+01  1.243091E+00  1.322464E+00  1.336816E+00  5.049021E-01
  5.020000E+01  1.243569E+00  1.322461E+00  1.336859E+00  5.049020E-01
  5.040000E+01  1.244253E+00  1.322530E+00  1.336822E+00  5.049018E-01
  5.060000E+01  1.244968E+00  1.322650E+00  1.336768E+00  5.049097E-01
  5.080000E+01  1.245603E+00  1.322734E+00  1.336708E+00  5.049016E-01
  5.100000E+01  1.246395E+00  1.322758E+00  1.336660E+00  5.049096E-01
  5.120000E+01  1.247275E+00  1.322934E+00  1.336644E+00  5.049094E-01
  5.140000E+01  1.248143E+00  1.323020E+00  1.336685E+00  5.049013E-01
  5.160000E+01  1.249226E+00  1.323079E+00  1.336650E+00  5.048932E-01
  5.180000E+01  1.250287E+00  1.323136E+00  1.336672E+00  5.048852E-01
  5.200000E+01  1.251313E+00  1.323257E+00  1.336711E+00  5.049012E-01
  5.220000E+01  1.252226E+00  1.323370E+00  1.336674E+00  5.048931E-01
  5.240000E+01  1.252638E+00  1.323403E+00  1.336784E+00  5.049251E-01
  5.260000E+01  1.253296E+00  1.323433E+00  1.336751E+00  5.049170E-01
  5.280000E+01  1.254206E+00  1.323580E+00  1.336405E+00  5.049491E-01
  5.300000E+01  1.254959E+00  1.323717E+00  1.336602E+00  5.049410E-01
  5.320000E+01  1.255522E+00  1.323833E+00  1.336553E+00  5.049329E-01
  5.340000E+01  1.256164E+00  1.323976E+00  1.336552E+00  5.049329E-01
  5.360000E+01  1.257105E+00  1.324212E+00  1.336507E+00  5.049408E-01
  5.380000E+01  1.257952E+00  1.324303E+00  1.336467E+00  5.049408E-01
  5.400000E+01  1.259112E+00  1.324385E+00  1.336635E+00  5.049327E-01
  5.420000E+01  1.259821E+00  1.324527E+00  1.336628E+00  5.049246E-01
  5.440000E+01  1.260603E+00  1.324591E+00  1.336499E+00  5.049326E-01
  5.460000E+01  1.261336E+00  1.324709E+00  1.336512E+00  5.049326E-01
  5.480000E+01  1.262031E+00  1.324856E+00  1.336569E+00  5.049164E-01
  5.500000E+01  1.262927E+00  1.325036E+00  1.336455E+00  5.049324E-01
  5.520000E+01  1.263605E+00  1.325224E+00  1.336345E+00  5.049403E-01
  5.540000E+01  1.264326E+00  1.325531E+00  1.336168E+00  5.049323E-01
  5.560000E+01  1.265157E+00  1.325609E+00  1.336251E+00  5.049483E-01
  5.580000E+01  1.265888E+00  1.325805E+00  1.336307E+00  5.049321E-01
  5.600000E+01  1.266658E+00  1.325974E+00  1.336476E+00  5.049400E-01
  5.620000E+01  1.267246E+00  1.326128E+00  1.336228E+00  5.049400E-01
  5.640000E+01  1.267926E+00  1.326220E+00  1.336338E+00  5.049319E-01
  5.660000E+01  1.268457E+00  1.326377E+00  1.336307E+00  5.049319E-01
  5.680000E+01  1.268983E+00  1.326717E+00  1.336283E+00  5.049480E-01
  5.700000E+01  1.269790E+00  1.327007E+00  1.336057E+00  5.049800E-01
  5.720000E+01  1.270639E+00  1.327122E+00  1.336110E+00  5.049800E-01
  5.740000E+01  1.270801E+00  1.327279E+00  1.336252E+00  5.049638E-01
  5.760000E+01  1.271249E+00  1.327435E+00  1.336181E+00  5.049717E-01
  5.780000E+01  1.271745E+00  1.327618E+00  1.336333E+00  5.049556E-01
  5.800000E+01  1.272044E+00  1.327850E+00  1.336370E+00  5.049716E-01
  5.820000E+01  1.272825E+00  1.327850E+00  1.336449E+00  5.049473E-01
  5.840000E+01  1.273154E+00  1.327979E+00  1.336356E+00  5.049633E-01
  5.860000E+01  1.273496E+00  1.328042E+00  1.336266E+00  5.049633E-01
  5.880000E+01  1.273904E+00  1.328108E+00  1.336249E+00  5.049633E-01
  5.900000E+01  1.274344E+00  1.328237E+00  1.336170E+00  5.049553E-01
  5.920000E+01  1.274448E+00  1.328577E+00  1.336298E+00  5.049713E-01
  5.940000E+01  1.274679E+00  1.328711E+00  1.336175E+00  5.049713E-01
  5.960000E+01  1.275103E+00  1.328828E+00  1.336120E+00  5.049713E-01
  5.980000E+01  1.275415E+00  1.328953E+00  1.336173E+00  5.049632E-01
  6.000000E+01  1.275624E+00  1.328956E+00  1.336095E+00  5.049551E-01
  6.020000E+01  1.275885E+00  1.329160E+00  1.336077E+00  5.049630E-01
  6.040000E+01  1.276372E+00  1.329284E+00  1.335852E+00  5.049549E-01
  6.060000E+01  1.276505E+00  1.329407E+00  1.335923E+00  5.049549E-01
  6.080000E+01  1.276770E+00  1.329561E+00  1.335869E+00  5.049629E-01
  6.100000E+01  1.276329E+00  1.329390E+00  1.335910E+00  5.049629E-01
  6.120000E+01  1.276178E+00  1.329408E+00  1.335947E+00  5.049629E-01
  6.140000E+01  1.276196E+00  1.329484E+00  1.336090E+00  5.049629E-01
  6.160000E+01  1.276033E+00  1.329539E+00  1.336006E+00  5.049546E-01
  6.180000E+01  1.276049E+00  1.329443E+00  1.335943E+00  5.049465E-01
  6.200000E+01  1.275869E+00  1.329488E+00  1.335972E+00  5.049625E-01
  6.220000E+01  1.275495E+00  1.329454E+00  1.336159E+00  5.049625E-01
  6.240000E+01  1.275160E+00  1.329391E+00  1.336108E+00  5.049785E-01
  6.260000E+01  1.274551E+00  1.329417E+00  1.336097E+00  5.049946E-01
  6.280000E+01  1.274365E+00  1.329443E+00  1.336001E+00  5.049946E-01
  6.300000E+01  1.273978E+00  1.329535E+00  1.335975E+00  5.050106E-01
  6.320000E+01  1.273443E+00  1.329694E+00  1.336022E+00  5.050106E-01
  6.340000E+01  1.273137E+00  1.329571E+00  1.336108E+00  5.050106E-01
  6.360000E+01  1.272834E+00  1.329347E+00  1.335879E+00  5.050426E-01
  6.380000E+01  1.272272E+00  1.329408E+00  1.335816E+00  5.050345E-01
  6.400000E+01  1.272106E+00  1.329365E+00  1.335884E+00  5.050345E-01
  6.420000E+01  1.271609E+00  1.329475E+00  1.335690E+00  5.050264E-01
  6.440000E+01  1.271234E+00  1.329398E+00  1.335734E+00  5.050343E-01
  6.460000E+01  1.270732E+00  1.329366E+00  1.335869E+00  5.050263E-01
  6.480000E+01  1.270313E+00  1.329264E+00  1.335833E+00  5.050263E-01
  6.500000E+01  1.269910E+00  1.329229E+00  1.335963E+00  5.050263E-01
  6.520000E+01  1.269302E+00  1.329041E+00  1.335861E+00  5.050263E-01
  6.540000E+01  1.268884E+00  1.328899E+00  1.335840E+00  5.050263E-01
  6.560000E+01  1.268191E+00  1.328746E+00  1.335857E+00  5.050342E-01
  6.580000E+01  1.267547E+00  1.328590E+00  1.336019E+00  5.050342E-01
  6.600000E+01  1.267065E+00  1.328430E+00  1.335960E+00  5.050099E-01
  6.620000E+01  1.266662E+00  1.328214E+00  1.335784E+00  5.050099E-01
  6.640000E+01  1.266349E+00  1.328013E+00  1.335717E+00  5.050178E-01
  6.660000E+01  1.265834E+00  1.327821E+00  1.335724E+00  5.050017E-01
  6.680000E+01  1.265240E+00  1.327678E+00  1.335624E+00  5.050098E-01
  6.700000E+01  1.264489E+00  1.327445E+00  1.335673E+00  5.050098E-01
  6.720000E+01  1.263808E+00  1.327257E+00  1.335681E+00  5.050098E-01
  6.740000E+01  1.263103E+00  1.327088E+00  1.335794E+00  5.050098E-01
  6.760000E+01  1.262473E+00  1.326859E+00  1.335645E+00  5.050017E-01
  6.780000E+01  1.262163E+00  1.326735E+00  1.335774E+00  5.049936E-01
  6.800000E+01  1.261288E+00  1.326578E+00  1.335674E+00  5.049936E-01
  6.820000E+01  1.260616E+00  1.326410E+00  1.335472E+00  5.049936E-01
