 # time: energy:  px:  py:  pz:  baryon number:  charge: strangeness:
  7.000000E+00  6.771088E-01  2.550897E+00  6.728800E+00  5.981898E-01  2.722214E+00  7.852800E+00  2.108285E-01  2.422965E+00  5.772400E+00
  7.200000E+00  7.032568E-01  2.594751E+00  6.694000E+00  6.229795E-01  2.765722E+00  7.854100E+00  2.123950E-01  2.432758E+00  5.735100E+00
  7.400000E+00  7.294685E-01  2.638193E+00  6.647900E+00  6.474685E-01  2.810382E+00  7.855100E+00  2.152177E-01  2.443221E+00  5.695300E+00
  7.600000E+00  7.491357E-01  2.682887E+00  6.599400E+00  6.732002E-01  2.856668E+00  7.856500E+00  2.190678E-01  2.453867E+00  5.656000E+00
  7.800000E+00  7.650188E-01  2.726684E+00  6.553700E+00  6.982030E-01  2.903544E+00  7.855600E+00  2.217952E-01  2.465028E+00  5.615100E+00
  8.000000E+00  7.816419E-01  2.772685E+00  6.513500E+00  7.238616E-01  2.951476E+00  7.854500E+00  2.241762E-01  2.475339E+00  5.576200E+00
  8.200000E+00  7.918852E-01  2.815142E+00  6.454700E+00  7.485033E-01  3.000363E+00  7.853000E+00  2.257544E-01  2.486294E+00  5.533300E+00
  8.400000E+00  8.013874E-01  2.858952E+00  6.390200E+00  7.736157E-01  3.050163E+00  7.851100E+00  2.291702E-01  2.496627E+00  5.486800E+00
  8.600000E+00  7.987422E-01  2.896135E+00  6.313500E+00  8.002192E-01  3.101594E+00  7.850800E+00  2.310550E-01  2.508029E+00  5.445300E+00
  8.800000E+00  8.046827E-01  2.940848E+00  6.237600E+00  8.258916E-01  3.153457E+00  7.848700E+00  2.342601E-01  2.519044E+00  5.398500E+00
  9.000000E+00  7.952901E-01  2.974606E+00  6.137600E+00  8.500605E-01  3.205783E+00  7.846000E+00  2.375405E-01  2.529771E+00  5.349600E+00
  9.200000E+00  7.962045E-01  3.016867E+00  6.038200E+00  8.757631E-01  3.259437E+00  7.844500E+00  2.396242E-01  2.540713E+00  5.303900E+00
  9.400000E+00  8.008314E-01  3.057240E+00  5.971500E+00  9.006837E-01  3.313085E+00  7.839700E+00  2.426709E-01  2.551620E+00  5.257900E+00
  9.600000E+00  8.223040E-01  3.108499E+00  5.926200E+00  9.246755E-01  3.366626E+00  7.834400E+00  2.457782E-01  2.563375E+00  5.211600E+00
  9.800000E+00  8.360384E-01  3.156610E+00  5.877900E+00  9.488135E-01  3.420976E+00  7.829600E+00  2.469557E-01  2.574919E+00  5.167100E+00
  1.000000E+01  8.523133E-01  3.204784E+00  5.823800E+00  9.725472E-01  3.475346E+00  7.821200E+00  2.501992E-01  2.586891E+00  5.122700E+00
  1.020000E+01  8.736039E-01  3.256744E+00  5.760600E+00  9.965644E-01  3.531105E+00  7.815800E+00  2.529616E-01  2.598661E+00  5.073100E+00
  1.040000E+01  8.891884E-01  3.304720E+00  5.709800E+00  1.020208E+00  3.587281E+00  7.811300E+00  2.548653E-01  2.610557E+00  5.025400E+00
  1.060000E+01  9.140326E-01  3.362205E+00  5.663100E+00  1.041556E+00  3.641769E+00  7.798400E+00  2.564230E-01  2.622662E+00  4.981500E+00
  1.080000E+01  9.299050E-01  3.406231E+00  5.595100E+00  1.064846E+00  3.699040E+00  7.790700E+00  2.586664E-01  2.635074E+00  4.935800E+00
  1.100000E+01  9.513295E-01  3.462160E+00  5.546500E+00  1.085124E+00  3.754113E+00  7.777900E+00  2.616634E-01  2.647381E+00  4.889900E+00
  1.120000E+01  9.696976E-01  3.516091E+00  5.493700E+00  1.105666E+00  3.809922E+00  7.764100E+00  2.633693E-01  2.660315E+00  4.844400E+00
  1.140000E+01  9.872813E-01  3.568732E+00  5.424900E+00  1.124870E+00  3.864785E+00  7.748600E+00  2.661423E-01  2.672694E+00  4.798900E+00
  1.160000E+01  1.008801E+00  3.623985E+00  5.376700E+00  1.143484E+00  3.920624E+00  7.734600E+00  2.697789E-01  2.685308E+00  4.753100E+00
  1.180000E+01  1.035096E+00  3.682244E+00  5.324000E+00  1.162073E+00  3.976354E+00  7.720300E+00  2.724468E-01  2.698177E+00  4.709500E+00
  1.200000E+01  1.054049E+00  3.736668E+00  5.261700E+00  1.178921E+00  4.030793E+00  7.703200E+00  2.769326E-01  2.711206E+00  4.663000E+00
  1.220000E+01  1.074704E+00  3.793851E+00  5.208600E+00  1.195857E+00  4.086517E+00  7.687500E+00  2.783113E-01  2.723778E+00  4.617900E+00
  1.240000E+01  1.099468E+00  3.852335E+00  5.146800E+00  1.208791E+00  4.139235E+00  7.664700E+00  2.812513E-01  2.736944E+00  4.569800E+00
  1.260000E+01  1.121678E+00  3.907993E+00  5.076700E+00  1.221060E+00  4.191241E+00  7.640500E+00  2.833891E-01  2.749761E+00  4.523500E+00
  1.280000E+01  1.150354E+00  3.970489E+00  5.016800E+00  1.230666E+00  4.242375E+00  7.614300E+00  2.851419E-01  2.762863E+00  4.474700E+00
  1.300000E+01  1.177771E+00  4.034556E+00  4.943000E+00  1.232145E+00  4.287782E+00  7.575500E+00  2.875185E-01  2.775905E+00  4.429300E+00
