      9.800000      8.000000      4.000000      0.000000      8.000000      1.159620      1.159620      0.009135     -0.008603      0.317754      0.832074
     10.000000      8.000000      4.000000      0.000000      8.000000      1.159563      1.159563      0.009171     -0.008633      0.317637      0.832292
     10.200000      8.000000      4.000000      0.000000      8.000000      1.159519      1.159519      0.009207     -0.008664      0.317523      0.832494
     10.400000      8.000000      4.000000      0.000000      8.000000      1.159471      1.159471      0.009243     -0.008695      0.317413      0.832687
     10.600000      8.000000      4.000000      0.000000      8.000000      1.159431      1.159431      0.009280     -0.008727      0.317308      0.832892
     10.800000      8.000000      4.000000      0.000000      8.000000      1.159394      1.159394      0.009318     -0.008759      0.317207      0.833003
     11.000000      8.000000      4.000000      0.000000      8.000000      1.159353      1.159353      0.009355     -0.008791      0.317110      0.833031
     11.200000      8.000000      4.000000      0.000000      8.000000      1.159313      1.159313      0.009393     -0.008824      0.317017      0.833045
     11.400000      8.000000      4.000000      0.000000      8.000000      1.159280      1.159280      0.009431     -0.008856      0.316928      0.833066
     11.600000      8.000000      4.000000      0.000000      8.000000      1.159250      1.159250      0.009470     -0.008887      0.316843      0.832981
     11.800000      8.000000      4.000000      0.000000      8.000000      1.159217      1.159217      0.009508     -0.008918      0.316763      0.833022
     12.000000      8.000000      4.000000      0.000000      8.000000      1.159195      1.159195      0.009547     -0.008950      0.316686      0.833026
     12.200000      8.000000      4.000000      0.000000      8.000000      1.159163      1.159163      0.009587     -0.008981      0.316613      0.832979
     12.400000      8.000000      4.000000      0.000000      8.000000      1.159143      1.159143      0.009626     -0.009013      0.316544      0.833076
     12.600000      8.000000      4.000000      0.000000      8.000000      1.159129      1.159129      0.009665     -0.009043      0.316479      0.833117
     12.800000      8.000000      4.000000      0.000000      8.000000      1.159109      1.159109      0.009704     -0.009073      0.316418      0.833010
     13.000000      8.000000      4.000000      0.000000      8.000000      1.159090      1.159090      0.009742     -0.009102      0.316361      0.833030
     13.200000      8.000000      4.000000      0.000000      8.000000      1.159084      1.159084      0.009780     -0.009131      0.316307      0.833046
     13.400000      8.000000      4.000000      0.000000      8.000000      1.159069      1.159069      0.009818     -0.009159      0.316256      0.832971
     13.600000      8.000000      4.000000      0.000000      8.000000      1.159055      1.159055      0.009854     -0.009186      0.316207      0.832926
     13.800000      8.000000      4.000000      0.000000      8.000000      1.159033      1.159033      0.009889     -0.009212      0.316162      0.832739
     14.000000      8.000000      4.000000      0.000000      8.000000      1.159020      1.159020      0.009923     -0.009238      0.316118      0.832621
     14.200000      8.000000      4.000000      0.000000      8.000000      1.159005      1.159005      0.009957     -0.009263      0.316076      0.832541
     14.400000      8.000000      4.000000      0.000000      8.000000      1.158997      1.158997      0.009989     -0.009287      0.316036      0.832463
     14.600000      8.000000      4.000000      0.000000      8.000000      1.158983      1.158983      0.010021     -0.009312      0.315999      0.832367
     14.800000      8.000000      4.000000      0.000000      8.000000      1.158972      1.158972      0.010050     -0.009336      0.315964      0.832235
     15.000000      8.000000      4.000000      0.000000      8.000000      1.158967      1.158967      0.010080     -0.009359      0.315932      0.832161
     15.200000      8.000000      4.000000      0.000000      7.999800      1.158957      1.158957      0.010109     -0.009380      0.315901      0.832073
     15.400000      8.000000      4.000000      0.000000      7.858400      1.158946      1.158946      0.010136     -0.009402      0.315872      0.831959
     15.600000      8.000000      4.000000      0.000000      7.781600      1.158946      1.158946      0.010162     -0.009422      0.315845      0.831996
     15.800000      8.000000      4.000000      0.000000      7.708400      1.158941      1.158941      0.010188     -0.009442      0.315818      0.831946
     16.000000      8.000000      4.000000      0.000000      7.646000      1.158935      1.158935      0.010213     -0.009460      0.315793      0.831890
     16.200000      8.000000      4.000000      0.000000      7.597600      1.158929      1.158929      0.010238     -0.009478      0.315769      0.831805
     16.400000      8.000000      4.000000      0.000000      7.556400      1.158917      1.158917      0.010261     -0.009494      0.315747      0.831737
     16.600000      8.000000      4.000000      0.000000      7.517200      1.158909      1.158909      0.010284     -0.009511      0.315725      0.831684
     16.800000      8.000000      4.000000      0.000000      7.482600      1.158904      1.158904      0.010306     -0.009526      0.315705      0.831628
     17.000000      8.000000      4.000000      0.000000      7.452200      1.158892      1.158892      0.010327     -0.009540      0.315686      0.831507
     17.200000      8.000000      4.000000      0.000000      7.421200      1.158887      1.158887      0.010347     -0.009554      0.315668      0.831501
     17.400000      8.000000      4.000000      0.000000      7.388200      1.158884      1.158884      0.010365     -0.009566      0.315652      0.831522
     17.600000      8.000000      4.000000      0.000000      7.364200      1.158878      1.158878      0.010383     -0.009578      0.315637      0.831495
     17.800000      8.000000      4.000000      0.000000      7.339600      1.158876      1.158876      0.010400     -0.009589      0.315623      0.831522
     18.000000      8.000000      4.000000      0.000000      7.314400      1.158869      1.158869      0.010416     -0.009599      0.315610      0.831464
     18.200000      8.000000      4.000000      0.000000      7.295200      1.158862      1.158862      0.010431     -0.009608      0.315596      0.831433
     18.400000      8.000000      4.000000      0.000000      7.276200      1.158853      1.158853      0.010444     -0.009615      0.315584      0.831417
