 # time N_2body(integrated) N_2body(timestep)
  2.240000E+01  2.148790E+00  3.150000E-04
  2.260000E+01  2.149070E+00  2.800000E-04
  2.280000E+01  2.149315E+00  2.450000E-04
  2.300000E+01  2.149570E+00  2.550000E-04
  2.320000E+01  2.149895E+00  3.250000E-04
  2.340000E+01  2.150170E+00  2.750000E-04
  2.360000E+01  2.150385E+00  2.150000E-04
  2.380000E+01  2.150630E+00  2.450000E-04
  2.400000E+01  2.150855E+00  2.250000E-04
  2.420000E+01  2.151095E+00  2.400000E-04
  2.440000E+01  2.151310E+00  2.150000E-04
  2.460000E+01  2.151540E+00  2.300000E-04
  2.480000E+01  2.151705E+00  1.650000E-04
  2.500000E+01  2.151925E+00  2.200000E-04
  2.520000E+01  2.152135E+00  2.100000E-04
  2.540000E+01  2.152400E+00  2.650000E-04
  2.560000E+01  2.152590E+00  1.900000E-04
  2.580000E+01  2.152750E+00  1.600000E-04
  2.600000E+01  2.152900E+00  1.500000E-04
  2.620000E+01  2.153100E+00  2.000000E-04
  2.640000E+01  2.153345E+00  2.450000E-04
  2.660000E+01  2.153540E+00  1.950000E-04
  2.680000E+01  2.153750E+00  2.100000E-04
  2.700000E+01  2.153950E+00  2.000000E-04
  2.720000E+01  2.154105E+00  1.550000E-04
  2.740000E+01  2.154305E+00  2.000000E-04
  2.760000E+01  2.154445E+00  1.400000E-04
  2.780000E+01  2.154605E+00  1.600000E-04
  2.800000E+01  2.154815E+00  2.100000E-04
  2.820000E+01  2.155015E+00  2.000000E-04
  2.840000E+01  2.155190E+00  1.750000E-04
  2.860000E+01  2.155345E+00  1.550000E-04
  2.880000E+01  2.155535E+00  1.900000E-04
  2.900000E+01  2.155690E+00  1.550000E-04
  2.920000E+01  2.155815E+00  1.250000E-04
  2.940000E+01  2.155975E+00  1.600000E-04
  2.960000E+01  2.156120E+00  1.450000E-04
  2.980000E+01  2.156280E+00  1.600000E-04
  3.000000E+01  2.156445E+00  1.650000E-04
  3.020000E+01  2.156570E+00  1.250000E-04
  3.040000E+01  2.156720E+00  1.500000E-04
  3.060000E+01  2.156880E+00  1.600000E-04
  3.080000E+01  2.156980E+00  1.000000E-04
  3.100000E+01  2.157110E+00  1.300000E-04
  3.120000E+01  2.157280E+00  1.700000E-04
  3.140000E+01  2.157420E+00  1.400000E-04
  3.160000E+01  2.157545E+00  1.250000E-04
  3.180000E+01  2.157755E+00  2.100000E-04
  3.200000E+01  2.157890E+00  1.350000E-04
  3.220000E+01  2.158055E+00  1.650000E-04
  3.240000E+01  2.158225E+00  1.700000E-04
  3.260000E+01  2.158370E+00  1.450000E-04
  3.280000E+01  2.158470E+00  1.000000E-04
  3.300000E+01  2.158595E+00  1.250000E-04
  3.320000E+01  2.158685E+00  9.000000E-05
  3.340000E+01  2.158890E+00  2.050000E-04
  3.360000E+01  2.159100E+00  2.100000E-04
