 # Column No., quantity:
 # 1  time
 # 2  nucleon multiplicity
 # 3  delta
 # 4  Higher Nonstrange Baryonic Resonances
 # 5  pi
 # 6  K
 # 7  Kbar
 # 8  Lambda
 # 9  Lambda free
 # 10 Sigma
 # 11 Sigma free
 # 12 Xi
 # 13 Xi free
 # 14 XiStar
 # 15 XiStar free
 # 16 K^*
 # 17 Kbar^*
 # 18 Y^* (S=-1 only)
 # 19 LambdaBar
 # 20 SigmaBar
 # 21 Ybar^* (S=1 only)
 # 22 XiBar
 # 23 XiBar^*
 # 24 J/Psi
 # 25 D
 # 26 Dbar
 # 27 D^*
 # 28 Dbar^*
  2.000000E-01  7.983195E+00  1.202000E-02  4.775000E-03  5.500000E-05  1.000000E-05  0.000000E+00  5.000000E-06  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.000000E-01  7.963910E+00  2.607500E-02  9.995000E-03  1.970000E-03  2.000000E-05  0.000000E+00  1.500000E-05  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.000000E-01  7.942850E+00  4.203500E-02  1.508500E-02  5.730000E-03  3.000000E-05  0.000000E+00  2.500000E-05  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  8.000000E-01  7.919155E+00  6.026000E-02  2.054000E-02  1.127500E-02  4.500000E-05  0.000000E+00  4.000000E-05  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.000000E+00  7.894705E+00  7.879000E-02  2.642000E-02  1.851500E-02  8.500000E-05  0.000000E+00  6.500000E-05  0.000000E+00  2.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.200000E+00  7.869750E+00  9.749000E-02  3.264500E-02  2.806500E-02  1.150000E-04  0.000000E+00  8.500000E-05  0.000000E+00  3.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.400000E+00  7.842645E+00  1.186350E-01  3.853000E-02  3.867500E-02  1.900000E-04  0.000000E+00  1.400000E-04  0.000000E+00  5.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.600000E+00  7.817345E+00  1.379550E-01  4.446500E-02  5.090000E-02  2.350000E-04  0.000000E+00  1.550000E-04  0.000000E+00  8.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.800000E+00  7.792100E+00  1.581050E-01  4.950500E-02  6.439000E-02  2.900000E-04  0.000000E+00  1.750000E-04  0.000000E+00  1.150000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.000000E+00  7.768260E+00  1.767350E-01  5.467500E-02  7.957500E-02  3.300000E-04  0.000000E+00  1.950000E-04  0.000000E+00  1.350000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.200000E+00  7.745885E+00  1.943300E-01  5.939000E-02  9.560500E-02  3.950000E-04  0.000000E+00  2.350000E-04  0.000000E+00  1.600000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.400000E+00  7.723865E+00  2.115950E-01  6.411000E-02  1.111750E-01  4.300000E-04  0.000000E+00  2.550000E-04  0.000000E+00  1.750000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.600000E+00  7.702530E+00  2.291350E-01  6.785500E-02  1.283000E-01  4.800000E-04  0.000000E+00  3.000000E-04  0.000000E+00  1.800000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.800000E+00  7.684605E+00  2.440550E-01  7.079000E-02  1.450400E-01  5.500000E-04  0.000000E+00  3.400000E-04  0.000000E+00  2.100000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.000000E+00  7.668490E+00  2.573000E-01  7.359500E-02  1.628900E-01  6.150000E-04  0.000000E+00  4.000000E-04  0.000000E+00  2.150000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.200000E+00  7.653780E+00  2.685450E-01  7.699500E-02  1.803150E-01  6.800000E-04  0.000000E+00  4.450000E-04  0.000000E+00  2.350000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.400000E+00  7.641820E+00  2.782850E-01  7.916500E-02  1.987350E-01  7.300000E-04  0.000000E+00  4.750000E-04  0.000000E+00  2.550000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.600000E+00  7.630525E+00  2.882150E-01  8.048500E-02  2.160900E-01  7.750000E-04  0.000000E+00  5.000000E-04  0.000000E+00  2.750000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  3.800000E+00  7.624260E+00  2.940100E-01  8.088500E-02  2.353500E-01  8.450000E-04  0.000000E+00  5.450000E-04  0.000000E+00  2.950000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.000000E+00  7.619440E+00  2.990300E-01  8.064000E-02  2.530150E-01  8.900000E-04  0.000000E+00  5.700000E-04  0.000000E+00  3.150000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.200000E+00  7.618260E+00  3.013550E-01  7.944000E-02  2.722050E-01  9.450000E-04  0.000000E+00  6.000000E-04  0.000000E+00  3.400000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.400000E+00  7.619995E+00  3.011650E-01  7.788500E-02  2.901300E-01  9.550000E-04  0.000000E+00  6.050000E-04  0.000000E+00  3.450000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.600000E+00  7.624325E+00  2.991650E-01  7.552500E-02  3.089650E-01  9.850000E-04  0.000000E+00  6.200000E-04  0.000000E+00  3.600000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  4.800000E+00  7.633235E+00  2.934250E-01  7.232000E-02  3.287900E-01  1.020000E-03  0.000000E+00  6.350000E-04  0.000000E+00  3.800000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.000000E+00  7.642915E+00  2.873300E-01  6.872000E-02  3.476750E-01  1.035000E-03  0.000000E+00  6.350000E-04  0.000000E+00  3.900000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.200000E+00  7.655740E+00  2.785950E-01  6.460500E-02  3.661950E-01  1.060000E-03  0.000000E+00  6.650000E-04  0.000000E+00  3.850000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.400000E+00  7.669595E+00  2.690850E-01  6.025000E-02  3.841350E-01  1.070000E-03  0.000000E+00  6.700000E-04  0.000000E+00  3.900000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.600000E+00  7.685075E+00  2.580450E-01  5.580000E-02  4.017350E-01  1.080000E-03  0.000000E+00  6.700000E-04  0.000000E+00  3.950000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.800000E+00  7.701125E+00  2.467850E-01  5.099500E-02  4.186300E-01  1.095000E-03  0.000000E+00  6.850000E-04  5.000000E-06  3.950000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.000000E+00  7.716855E+00  2.353950E-01  4.665000E-02  4.349900E-01  1.100000E-03  0.000000E+00  6.850000E-04  1.500000E-05  4.000000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.200000E+00  7.731890E+00  2.241400E-01  4.287000E-02  4.501900E-01  1.100000E-03  0.000000E+00  6.850000E-04  2.000000E-05  4.000000E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.400000E+00  7.746800E+00  2.127500E-01  3.935000E-02  4.654000E-01  1.100000E-03  0.000000E+00  6.800000E-04  4.500000E-05  4.050000E-04  5.000000E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.600000E+00  7.760425E+00  2.025850E-01  3.589000E-02  4.789100E-01  1.100000E-03  0.000000E+00  6.800000E-04  5.000000E-05  4.050000E-04  1.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  6.800000E+00  7.773430E+00  1.927200E-01  3.274500E-02  4.921100E-01  1.105000E-03  0.000000E+00  6.850000E-04  6.500000E-05  4.050000E-04  1.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  7.000000E+00  7.786480E+00  1.822500E-01  3.016500E-02  5.050300E-01  1.105000E-03  0.000000E+00  6.850000E-04  1.000000E-04  4.050000E-04  2.000000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  7.200000E+00  7.798230E+00  1.727200E-01  2.794500E-02  5.165700E-01  1.105000E-03  0.000000E+00  6.850000E-04  1.150000E-04  4.050000E-04  2.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.500000E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
