 #####
 #####          2:pi+       3:pi0       4:pi-       5:rho+      6:rho0      7:rho-      8:eta       9:sigma    10:omega    11:etaP     12:phi      13:K+       14:K0       15:K~0      16:K-       17:K+*      18:K0*      19:K~0*     20:K-*      21:f_2      22:other M  23:other B  24:other B~ 
    2.20000  4.5025E-02  3.1635E-02  1.8945E-02  3.9500E-04  3.1000E-04  1.4500E-04  2.4350E-03  1.1800E-03  6.5000E-05  0.0000E+00  0.0000E+00  2.3500E-04  1.6000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1005E+00
    2.40000  5.2360E-02  3.6945E-02  2.1870E-02  5.0500E-04  3.8500E-04  2.0000E-04  2.9000E-03  1.2100E-03  8.5000E-05  0.0000E+00  0.0000E+00  2.5500E-04  1.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1169E+00
    2.60000  6.0100E-02  4.2635E-02  2.5565E-02  6.1500E-04  4.8500E-04  2.3500E-04  3.2500E-03  1.1350E-03  9.0000E-05  0.0000E+00  0.0000E+00  3.0500E-04  1.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1346E+00
    2.80000  6.7810E-02  4.8370E-02  2.8860E-02  6.8500E-04  5.0500E-04  2.9500E-04  3.8000E-03  1.2550E-03  9.5000E-05  0.0000E+00  0.0000E+00  3.3000E-04  2.2000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1522E+00
    3.00000  7.5895E-02  5.4620E-02  3.2375E-02  7.3500E-04  5.6500E-04  3.5500E-04  4.1900E-03  1.2900E-03  1.1000E-04  0.0000E+00  0.0000E+00  3.7000E-04  2.4500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1707E+00
    3.20000  8.3770E-02  6.0660E-02  3.5885E-02  8.2000E-04  6.3000E-04  3.8500E-04  4.5300E-03  1.4600E-03  1.2500E-04  0.0000E+00  0.0000E+00  4.2000E-04  2.6000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.1889E+00
    3.40000  9.2325E-02  6.6790E-02  3.9620E-02  9.0000E-04  6.8000E-04  4.2500E-04  4.8950E-03  1.4450E-03  1.4000E-04  0.0000E+00  0.0000E+00  4.4500E-04  2.8500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.2080E+00
    3.60000  1.0034E-01  7.2735E-02  4.3020E-02  9.8500E-04  8.1000E-04  5.2000E-04  5.3250E-03  1.4600E-03  1.5500E-04  0.0000E+00  0.0000E+00  4.6500E-04  3.1000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.2261E+00
    3.80000  1.0864E-01  7.9305E-02  4.7405E-02  1.0150E-03  8.6500E-04  5.4500E-04  5.6800E-03  1.4450E-03  1.6500E-04  0.0000E+00  0.0000E+00  5.2000E-04  3.2500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.2459E+00
    4.00000  1.1659E-01  8.4795E-02  5.1635E-02  1.1450E-03  9.5000E-04  5.5500E-04  6.1200E-03  1.4950E-03  1.5500E-04  0.0000E+00  0.0000E+00  5.5000E-04  3.4000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.2643E+00
    4.20000  1.2472E-01  9.1445E-02  5.6045E-02  1.1250E-03  9.9000E-04  6.3500E-04  6.5500E-03  1.4550E-03  1.5500E-04  0.0000E+00  0.0000E+00  5.6500E-04  3.8000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.2841E+00
    4.40000  1.3257E-01  9.7665E-02  5.9890E-02  1.1950E-03  1.0800E-03  7.0000E-04  6.8800E-03  1.4700E-03  1.3000E-04  0.0000E+00  0.0000E+00  5.6500E-04  3.9000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3025E+00
    4.60000  1.4087E-01  1.0381E-01  6.4285E-02  1.2600E-03  1.1400E-03  7.4000E-04  7.2850E-03  1.4500E-03  1.3500E-04  0.0000E+00  0.0000E+00  5.8500E-04  4.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3220E+00
    4.80000  1.4925E-01  1.1058E-01  6.8960E-02  1.2950E-03  1.1750E-03  8.1000E-04  7.6000E-03  1.4650E-03  1.4500E-04  0.0000E+00  0.0000E+00  6.0000E-04  4.2000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3423E+00
    5.00000  1.5747E-01  1.1689E-01  7.3320E-02  1.2750E-03  1.1600E-03  8.2000E-04  7.8150E-03  1.3850E-03  1.5000E-04  0.0000E+00  0.0000E+00  6.1000E-04  4.2500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3613E+00
    5.20000  1.6567E-01  1.2298E-01  7.7550E-02  1.2650E-03  1.1650E-03  8.4000E-04  8.1850E-03  1.3500E-03  1.6000E-04  0.0000E+00  0.0000E+00  6.2000E-04  4.4000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3802E+00
    5.40000  1.7339E-01  1.2925E-01  8.1500E-02  1.3200E-03  1.1550E-03  8.6500E-04  8.3900E-03  1.2100E-03  1.5500E-04  0.0000E+00  0.0000E+00  6.2000E-04  4.5000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.3983E+00
    5.60000  1.8116E-01  1.3489E-01  8.5695E-02  1.3550E-03  1.1500E-03  9.1500E-04  8.5900E-03  1.1550E-03  1.5500E-04  0.0000E+00  0.0000E+00  6.2000E-04  4.6000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4161E+00
    5.80000  1.8816E-01  1.4101E-01  8.9460E-02  1.4400E-03  1.1800E-03  9.3500E-04  8.7800E-03  1.0000E-03  1.5000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.6500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4332E+00
    6.00000  1.9505E-01  1.4647E-01  9.3480E-02  1.4200E-03  1.2050E-03  8.8000E-04  8.9200E-03  9.1000E-04  1.4500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4496E+00
    6.20000  2.0131E-01  1.5179E-01  9.7100E-02  1.3500E-03  1.1450E-03  8.7500E-04  9.0500E-03  9.1000E-04  1.4500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4648E+00
    6.40000  2.0808E-01  1.5655E-01  1.0078E-01  1.2850E-03  1.1450E-03  8.5000E-04  9.2200E-03  7.4000E-04  1.4500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4799E+00
    6.60000  2.1396E-01  1.6105E-01  1.0391E-01  1.3250E-03  1.1150E-03  8.2000E-04  9.3600E-03  6.9000E-04  1.4000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.4935E+00
    6.80000  2.1978E-01  1.6554E-01  1.0679E-01  1.2500E-03  1.0850E-03  7.7500E-04  9.4400E-03  6.3000E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5065E+00
    7.00000  2.2521E-01  1.7011E-01  1.0972E-01  1.2150E-03  1.0400E-03  7.7500E-04  9.5450E-03  5.3000E-04  1.4000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5194E+00
    7.20000  2.2995E-01  1.7425E-01  1.1238E-01  1.1900E-03  9.9000E-04  7.8500E-04  9.6800E-03  4.6000E-04  1.4000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5309E+00
    7.40000  2.3431E-01  1.7786E-01  1.1460E-01  1.1850E-03  9.5500E-04  7.8000E-04  9.7750E-03  3.9500E-04  1.4000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5411E+00
    7.60000  2.3860E-01  1.8141E-01  1.1709E-01  1.1300E-03  9.3000E-04  7.5500E-04  9.8650E-03  3.8000E-04  1.4000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5514E+00
    7.80000  2.4254E-01  1.8495E-01  1.1916E-01  1.0850E-03  8.4500E-04  7.2500E-04  9.9450E-03  3.2500E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5608E+00
    8.00000  2.4640E-01  1.8805E-01  1.2142E-01  1.0700E-03  8.5500E-04  6.8500E-04  1.0010E-02  2.8500E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5700E+00
    8.20000  2.4982E-01  1.9125E-01  1.2336E-01  1.0300E-03  8.1500E-04  6.6500E-04  1.0065E-02  2.6500E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5785E+00
    8.40000  2.5348E-01  1.9393E-01  1.2509E-01  1.0150E-03  7.8500E-04  6.6000E-04  1.0105E-02  2.3000E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5865E+00
    8.60000  2.5634E-01  1.9645E-01  1.2671E-01  1.0300E-03  7.8000E-04  6.5000E-04  1.0130E-02  2.0500E-04  1.3500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.5935E+00
    8.80000  2.5960E-01  1.9898E-01  1.2843E-01  9.6000E-04  7.6000E-04  5.9500E-04  1.0130E-02  2.2000E-04  1.3000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6009E+00
    9.00000  2.6243E-01  2.0140E-01  1.2995E-01  8.9000E-04  7.4500E-04  5.7000E-04  1.0135E-02  1.7500E-04  1.3000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6075E+00
    9.20000  2.6529E-01  2.0364E-01  1.3141E-01  8.5000E-04  7.2000E-04  5.6000E-04  1.0160E-02  1.6500E-04  1.3000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6140E+00
    9.40000  2.6760E-01  2.0582E-01  1.3271E-01  8.2500E-04  6.6500E-04  5.3000E-04  1.0200E-02  1.4000E-04  1.3000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6197E+00
    9.60000  2.6989E-01  2.0790E-01  1.3403E-01  8.2000E-04  6.3000E-04  5.1500E-04  1.0230E-02  1.2500E-04  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6254E+00
    9.80000  2.7210E-01  2.0968E-01  1.3526E-01  7.7500E-04  6.1000E-04  4.9500E-04  1.0235E-02  1.1000E-04  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6305E+00
   10.00000  2.7416E-01  2.1159E-01  1.3653E-01  7.3000E-04  5.6000E-04  4.7500E-04  1.0270E-02  9.5000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6356E+00
   10.20000  2.7607E-01  2.1326E-01  1.3754E-01  6.9000E-04  5.4000E-04  4.4500E-04  1.0295E-02  8.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6401E+00
   10.40000  2.7778E-01  2.1477E-01  1.3842E-01  6.8500E-04  5.2000E-04  4.2000E-04  1.0305E-02  9.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6442E+00
   10.60000  2.7925E-01  2.1613E-01  1.3942E-01  6.8500E-04  5.0000E-04  4.1500E-04  1.0330E-02  8.5000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6480E+00
   10.80000  2.8099E-01  2.1740E-01  1.4031E-01  6.6500E-04  4.7500E-04  3.9500E-04  1.0340E-02  6.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6519E+00
   11.00000  2.8245E-01  2.1861E-01  1.4104E-01  6.6000E-04  4.7500E-04  3.8500E-04  1.0335E-02  4.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6552E+00
   11.20000  2.8390E-01  2.1970E-01  1.4182E-01  6.4000E-04  4.7000E-04  3.9000E-04  1.0355E-02  4.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6585E+00
   11.40000  2.8514E-01  2.2077E-01  1.4242E-01  6.0500E-04  4.5500E-04  3.7000E-04  1.0360E-02  4.5000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6614E+00
   11.60000  2.8637E-01  2.2200E-01  1.4301E-01  5.9000E-04  4.5500E-04  3.7000E-04  1.0365E-02  4.0000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6644E+00
   11.80000  2.8752E-01  2.2303E-01  1.4370E-01  5.8000E-04  4.2000E-04  3.5500E-04  1.0365E-02  4.5000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6672E+00
   12.00000  2.8870E-01  2.2397E-01  1.4431E-01  5.6000E-04  3.9500E-04  3.4500E-04  1.0385E-02  4.5000E-05  1.2500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6699E+00
   12.20000  2.8979E-01  2.2483E-01  1.4488E-01  5.4500E-04  3.9000E-04  3.3000E-04  1.0395E-02  4.5000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6724E+00
   12.40000  2.9083E-01  2.2562E-01  1.4549E-01  5.1500E-04  3.6000E-04  3.2500E-04  1.0405E-02  4.5000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6748E+00
   12.60000  2.9191E-01  2.2641E-01  1.4600E-01  4.9500E-04  3.4000E-04  3.0500E-04  1.0405E-02  4.5000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6771E+00
   12.80000  2.9265E-01  2.2729E-01  1.4647E-01  4.6500E-04  3.3000E-04  2.8000E-04  1.0415E-02  4.5000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6792E+00
   13.00000  2.9354E-01  2.2797E-01  1.4698E-01  4.4500E-04  3.3000E-04  2.7000E-04  1.0415E-02  4.0000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6812E+00
   13.20000  2.9439E-01  2.2862E-01  1.4745E-01  4.3000E-04  3.2500E-04  2.5500E-04  1.0415E-02  3.5000E-05  1.2000E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6831E+00
   13.40000  2.9511E-01  2.2936E-01  1.4788E-01  4.2500E-04  3.2500E-04  2.5500E-04  1.0410E-02  3.5000E-05  1.1500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6850E+00
   13.60000  2.9575E-01  2.3001E-01  1.4831E-01  4.1500E-04  3.2000E-04  2.5000E-04  1.0410E-02  3.0000E-05  1.1500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6867E+00
   13.80000  2.9627E-01  2.3056E-01  1.4875E-01  3.9500E-04  3.1500E-04  2.3500E-04  1.0395E-02  3.0000E-05  1.1500E-04  0.0000E+00  0.0000E+00  6.3000E-04  4.7500E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E+00  0.0000E+00  8.6882E+00
