 #####
 #####          2:pi+       3:pi0       4:pi-       5:K+        6:K0        7:K~0       8:K-        9:p        10:n        11:n~       12:p~       13:Lambda0  14:Sigma+   15:Sigma0   16:Sigma-   17:Xi0      18:Xi-      19:Omega-   20:other M  21:other B  22:other B~ 
    2.20000  8.0000E-03  5.4000E-03  2.7000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.9416E+00  3.9995E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E-04  5.8900E-02  0.0000E+00  8.0169E+00
    2.40000  9.9000E-03  7.5000E-03  4.0000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.9307E+00  3.9997E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  8.0000E-04  6.9600E-02  0.0000E+00  8.0222E+00
    2.60000  1.2400E-02  9.6000E-03  5.6000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.9179E+00  4.0004E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.7000E-03  8.1700E-02  0.0000E+00  8.0293E+00
    2.80000  1.5900E-02  1.2400E-02  7.2000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.9036E+00  4.0035E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.5000E-03  9.2900E-02  0.0000E+00  8.0380E+00
    3.00000  1.9200E-02  1.5700E-02  9.2000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.8910E+00  4.0059E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.8000E-03  1.0310E-01  0.0000E+00  8.0469E+00
    3.20000  2.2700E-02  1.8700E-02  9.8000E-03  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8739E+00  4.0070E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.9000E-03  1.1900E-01  0.0000E+00  8.0542E+00
    3.40000  2.7600E-02  2.2200E-02  1.1400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8597E+00  4.0073E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  2.8000E-03  1.3290E-01  0.0000E+00  8.0641E+00
    3.60000  3.2200E-02  2.6200E-02  1.3400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8473E+00  4.0079E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.2000E-03  1.4470E-01  0.0000E+00  8.0751E+00
    3.80000  3.7700E-02  3.0100E-02  1.4900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8345E+00  4.0117E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.5000E-03  1.5370E-01  0.0000E+00  8.0863E+00
    4.00000  4.2700E-02  3.4200E-02  1.7600E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8235E+00  4.0140E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.4000E-03  1.6240E-01  0.0000E+00  8.0980E+00
    4.20000  4.8600E-02  3.6700E-02  1.9900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8202E+00  4.0144E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  3.5000E-03  1.6530E-01  0.0000E+00  8.1088E+00
    4.40000  5.4600E-02  4.0600E-02  2.1000E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8146E+00  4.0182E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.6000E-03  1.6710E-01  0.0000E+00  8.1209E+00
    4.60000  6.0400E-02  4.4700E-02  2.2000E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8084E+00  4.0208E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.0000E-03  1.7070E-01  0.0000E+00  8.1322E+00
    4.80000  6.4800E-02  4.8400E-02  2.4700E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8017E+00  4.0238E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.4000E-03  1.7440E-01  0.0000E+00  8.1434E+00
    5.00000  7.0100E-02  5.2000E-02  2.5800E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.7971E+00  4.0258E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.6000E-03  1.7700E-01  0.0000E+00  8.1536E+00
    5.20000  7.5200E-02  5.5600E-02  2.8200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.7963E+00  4.0268E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.4000E-03  1.7680E-01  0.0000E+00  8.1655E+00
    5.40000  8.1500E-02  5.8400E-02  3.1500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.7974E+00  4.0303E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.4000E-03  1.7220E-01  0.0000E+00  8.1779E+00
    5.60000  8.5200E-02  6.2400E-02  3.4100E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.7963E+00  4.0360E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6000E-03  1.6760E-01  0.0000E+00  8.1884E+00
    5.80000  9.0700E-02  6.6400E-02  3.5300E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.7976E+00  4.0393E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6000E-03  1.6300E-01  0.0000E+00  8.1991E+00
    6.00000  9.5400E-02  7.0100E-02  3.7300E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8011E+00  4.0408E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6000E-03  1.5800E-01  0.0000E+00  8.2095E+00
    6.20000  1.0050E-01  7.2900E-02  3.9100E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8038E+00  4.0432E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.4000E-03  1.5290E-01  0.0000E+00  8.2190E+00
    6.40000  1.0280E-01  7.5100E-02  4.0700E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8056E+00  4.0446E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.7000E-03  1.4970E-01  0.0000E+00  8.2254E+00
    6.60000  1.0630E-01  7.7100E-02  4.2000E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8101E+00  4.0458E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.1000E-03  1.4400E-01  0.0000E+00  8.2326E+00
    6.80000  1.1120E-01  7.9200E-02  4.3200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8130E+00  4.0499E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.4000E-03  1.3700E-01  0.0000E+00  8.2411E+00
    7.00000  1.1540E-01  8.1600E-02  4.4900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8175E+00  4.0521E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.1000E-03  1.3030E-01  0.0000E+00  8.2491E+00
    7.20000  1.1880E-01  8.3600E-02  4.7200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8226E+00  4.0537E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  7.0000E-03  1.2360E-01  0.0000E+00  8.2567E+00
    7.40000  1.2080E-01  8.5500E-02  4.8800E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8259E+00  4.0549E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.8000E-03  1.1910E-01  0.0000E+00  8.2620E+00
    7.60000  1.2470E-01  8.7300E-02  5.0800E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8308E+00  4.0572E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6000E-03  1.1190E-01  0.0000E+00  8.2695E+00
    7.80000  1.2730E-01  8.9200E-02  5.2400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8341E+00  4.0596E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.6000E-03  1.0620E-01  0.0000E+00  8.2756E+00
    8.00000  1.2890E-01  9.1800E-02  5.4400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8370E+00  4.0622E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.5000E-03  1.0070E-01  0.0000E+00  8.2817E+00
    8.20000  1.3130E-01  9.3800E-02  5.5500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8403E+00  4.0639E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.5000E-03  9.5700E-02  0.0000E+00  8.2872E+00
    8.40000  1.3340E-01  9.5600E-02  5.6700E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8439E+00  4.0654E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.5000E-03  9.0600E-02  0.0000E+00  8.2923E+00
    8.60000  1.3560E-01  9.6600E-02  5.8200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8471E+00  4.0669E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.4000E-03  8.5900E-02  0.0000E+00  8.2969E+00
    8.80000  1.3670E-01  9.8000E-02  5.9300E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8499E+00  4.0675E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.3000E-03  8.2500E-02  0.0000E+00  8.3004E+00
    9.00000  1.3820E-01  9.9600E-02  6.0100E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8528E+00  4.0683E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.3000E-03  7.8800E-02  0.0000E+00  8.3043E+00
    9.20000  1.4020E-01  1.0120E-01  6.0500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8558E+00  4.0693E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2000E-03  7.4800E-02  0.0000E+00  8.3082E+00
    9.40000  1.4250E-01  1.0220E-01  6.0800E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8585E+00  4.0704E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2000E-03  7.1000E-02  0.0000E+00  8.3118E+00
    9.60000  1.4370E-01  1.0420E-01  6.1700E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8615E+00  4.0716E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2000E-03  6.6800E-02  0.0000E+00  8.3159E+00
    9.80000  1.4530E-01  1.0490E-01  6.2500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8641E+00  4.0718E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  6.4000E-02  0.0000E+00  8.3188E+00
   10.00000  1.4690E-01  1.0580E-01  6.3200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8659E+00  4.0732E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  6.0800E-02  0.0000E+00  8.3220E+00
   10.20000  1.4850E-01  1.0700E-01  6.3200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8673E+00  4.0747E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  5.7900E-02  0.0000E+00  8.3249E+00
   10.40000  1.4980E-01  1.0790E-01  6.3900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8692E+00  4.0756E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  5.5100E-02  0.0000E+00  8.3278E+00
   10.60000  1.5100E-01  1.0900E-01  6.4400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8709E+00  4.0767E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  5.2300E-02  0.0000E+00  8.3306E+00
   10.80000  1.5210E-01  1.0990E-01  6.5100E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8726E+00  4.0775E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.9000E-03  4.9800E-02  0.0000E+00  8.3331E+00
   11.00000  1.5360E-01  1.1140E-01  6.5600E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8744E+00  4.0792E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  4.6300E-02  0.0000E+00  8.3367E+00
   11.20000  1.5550E-01  1.1220E-01  6.6300E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8768E+00  4.0804E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  4.2700E-02  0.0000E+00  8.3401E+00
   11.40000  1.5640E-01  1.1330E-01  6.7200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8787E+00  4.0814E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.9800E-02  0.0000E+00  8.3430E+00
   11.60000  1.5700E-01  1.1390E-01  6.7400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8793E+00  4.0822E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.8400E-02  0.0000E+00  8.3444E+00
   11.80000  1.5800E-01  1.1510E-01  6.8200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8815E+00  4.0830E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.5400E-02  0.0000E+00  8.3474E+00
   12.00000  1.5810E-01  1.1590E-01  6.8500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8821E+00  4.0836E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.4200E-02  0.0000E+00  8.3486E+00
   12.20000  1.5900E-01  1.1680E-01  6.9200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8837E+00  4.0845E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.1700E-02  0.0000E+00  8.3511E+00
   12.40000  1.5960E-01  1.1750E-01  6.9600E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8844E+00  4.0855E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  3.0000E-02  0.0000E+00  8.3528E+00
   12.60000  1.6010E-01  1.1800E-01  7.0500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8855E+00  4.0862E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  2.8200E-02  0.0000E+00  8.3547E+00
   12.80000  1.6070E-01  1.1850E-01  7.0600E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8864E+00  4.0867E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  2.6800E-02  0.0000E+00  8.3560E+00
   13.00000  1.6140E-01  1.1870E-01  7.0900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8871E+00  4.0871E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  2.5700E-02  0.0000E+00  8.3571E+00
   13.20000  1.6210E-01  1.1920E-01  7.0900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8882E+00  4.0873E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  2.4400E-02  0.0000E+00  8.3584E+00
   13.40000  1.6220E-01  1.1940E-01  7.1200E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8885E+00  4.0877E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  2.3700E-02  0.0000E+00  8.3590E+00
   13.60000  1.6270E-01  1.1960E-01  7.1600E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8892E+00  4.0881E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.1000E-03  2.2600E-02  0.0000E+00  8.3601E+00
   13.80000  1.6310E-01  1.2000E-01  7.1700E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8895E+00  4.0886E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  2.1800E-02  0.0000E+00  8.3609E+00
   14.00000  1.6380E-01  1.2010E-01  7.1900E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8898E+00  4.0893E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  2.0800E-02  0.0000E+00  8.3619E+00
   14.20000  1.6410E-01  1.2030E-01  7.2100E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8902E+00  4.0896E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.0000E-03  2.0100E-02  0.0000E+00  8.3626E+00
   14.40000  1.6450E-01  1.2080E-01  7.2300E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8905E+00  4.0900E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.8000E-03  1.9400E-02  0.0000E+00  8.3635E+00
   14.60000  1.6460E-01  1.2110E-01  7.2400E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8905E+00  4.0903E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.7000E-03  1.9100E-02  0.0000E+00  8.3639E+00
   14.80000  1.6490E-01  1.2110E-01  7.2500E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8908E+00  4.0904E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.7000E-03  1.8700E-02  0.0000E+00  8.3643E+00
   15.00000  1.6500E-01  1.2110E-01  7.2800E-02  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  3.8910E+00  4.0906E+00  0.0000E+00  0.0000E+00  1.0000E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  5.7000E-03  1.8300E-02  0.0000E+00  8.3647E+00
