# time rhocen_baryons rhocen_antibaryons ptot baryon_number charge strangeness temperature(central) mu_B(central) Qzz(central)
  2.000000E-01  1.257963E-01  2.746488E-09  8.173024E+00  1.906013E-03 -1.952146E-03  2.559517E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.001681E-03
  4.000000E-01  1.257963E-01  2.746488E-09  8.159971E+00  4.231015E-03 -4.277568E-03  2.545488E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  2.032665E-03
  6.000000E-01  1.257963E-01  2.746488E-09  8.146364E+00  6.521481E-03 -6.565252E-03  2.531470E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.489578E-03
  8.000000E-01  1.257963E-01  2.746488E-09  8.116337E+00  8.972580E-03 -8.999959E-03  2.517519E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.565447E-03
  1.000000E+00  1.257963E-01  2.746488E-09  8.102525E+00  1.156763E-02 -1.156814E-02  2.503634E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.109086E-03
  1.200000E+00  1.257963E-01  2.746488E-09  8.075980E+00  1.417593E-02 -1.414491E-02  2.490731E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.062271E-03
  1.400000E+00  1.257963E-01  2.746488E-09  8.062932E+00  1.678272E-02 -1.672117E-02  2.478782E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  3.357892E-04
  1.600000E+00  1.257963E-01  2.746488E-09  8.041837E+00  1.937139E-02 -1.924502E-02  2.468129E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00 -1.066017E-03
  1.800000E+00  1.257963E-01  2.746488E-09  8.031517E+00  2.195129E-02 -2.172470E-02  2.458781E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.396865E-03
  2.000000E+00  1.257963E-01  2.746488E-09  8.016432E+00  2.448312E-02 -2.413648E-02  2.450763E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  6.494574E-04
  2.200000E+00  1.257963E-01  2.746488E-09  8.009246E+00  2.693760E-02 -2.648229E-02  2.444091E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  2.083461E-02
  2.400000E+00  1.257963E-01  2.746488E-09  8.000609E+00  2.931525E-02 -2.874458E-02  2.438694E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  9.234565E+00
  2.600000E+00  1.257963E-01  2.746488E-09  7.996299E+00  3.163227E-02 -3.091948E-02  2.434593E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  8.101421E+00
  2.800000E+00  1.257963E-01  2.746488E-09  7.993460E+00  3.389032E-02 -3.304511E-02  2.431699E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  7.488453E+00
  3.000000E+00  1.257963E-01  2.746488E-09  7.993196E+00  3.613543E-02 -3.514132E-02  2.430052E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  7.017408E+00
  3.200000E+00  1.257963E-01  2.746488E-09  7.994956E+00  3.838630E-02 -3.722813E-02  2.429594E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  6.730704E+00
  3.400000E+00  1.257963E-01  2.746488E-09  7.998423E+00  4.063752E-02 -3.930920E-02  2.430382E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  6.384323E+00
  3.600000E+00  1.257963E-01  2.746488E-09  8.006410E+00  4.293307E-02 -4.138910E-02  2.432404E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  8.992310E-01
  3.800000E+00  1.257963E-01  2.746488E-09  8.015298E+00  4.522979E-02 -4.349438E-02  2.435721E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  4.176841E-01
  4.000000E+00  1.257963E-01  2.746488E-09  8.028477E+00  4.752555E-02 -4.561496E-02  2.440288E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  2.588230E-01
  4.200000E+00  1.257963E-01  2.746488E-09  8.043457E+00  4.980386E-02 -4.774944E-02  2.446156E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  1.578922E-01
  4.400000E+00  1.257963E-01  2.746488E-09  8.062852E+00  5.207353E-02 -4.986917E-02  2.453208E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  9.465514E-02
  4.600000E+00  1.257963E-01  2.746488E-09  8.083177E+00  5.430782E-02 -5.195759E-02  2.461460E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  5.944599E-02
  4.800000E+00  1.257963E-01  2.746488E-09  8.108787E+00  5.647675E-02 -5.398727E-02  2.470650E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  4.144761E-02
  5.000000E+00  1.257963E-01  2.746488E-09  8.134185E+00  5.854572E-02 -5.594274E-02  2.480653E+00  8.000000E+00  4.000000E+00  0.000000E+00  0.000000E+00  1.547108E+00  2.584762E-02
